;id;id_name
0;#org0;gente
1;#org0;gente
2;#org0;gente
3;#org0;gente
4;#org0;gente
5;#per18;Juan el Bautista
6;#org2;fariseos
7;#per18;Juan el Bautista
8;#org2;fariseos
9;#per18;Juan el Bautista
10;#org2;fariseos
11;#per18;Juan el Bautista
12;#org2;fariseos
13;#per18;Juan el Bautista
14;#org2;fariseos
15;#org2;fariseos
16;#org0;gente
17;#per1;Jesús
18;#org0;gente
19;#per1;Jesús
20;#org0;gente
21;#org0;gente
22;#per1;Jesús
23;#org0;gente
24;#org0;gente
25;#per18;Juan el Bautista
26;#org0;gente
27;#org0;gente
28;#per1;Jesús
29;#org27;discípulos
30;#per22;Andrés
31;#per1;Jesús
32;#per1;Jesús
33;#org3;discípulos
34;#per22;Andrés
35;#per21;Simón Pedro
36;#per21;Simón Pedro
37;#per28;Felipe
38;#per53;Natanael
39;#per28;Felipe
40;#per53;Natanael
41;#per53;Natanael
42;#per1;Jesús
43;#per53;Natanael
44;#per1;Jesús
45;#per53;Natanael
46;#per53;Natanael
47;#per53;Natanael
48;#per1;Jesús
49;#per11;María
50;#org0;gente
51;#org0;gente
52;#org0;gente
53;#per0;persona no definida
54;#org0;gente
55;#per1;Jesús
56;#org13;judíos
57;#per1;Jesús
58;#per1;Jesús
59;#per103;Nicodemo
60;#per1;Jesús
61;#per103;Nicodemo
62;#per103;Nicodemo
63;#per103;Nicodemo
64;#per103;Nicodemo
65;#per103;Nicodemo
66;#per1;Jesús
67;#per103;Nicodemo
68;#per103;Nicodemo
69;#per103;Nicodemo
70;#per103;Nicodemo
71;#per103;Nicodemo
72;#per103;Nicodemo
73;#per103;Nicodemo
74;#per103;Nicodemo
75;#per103;Nicodemo
76;#per103;Nicodemo
77;#per103;Nicodemo
78;#per103;Nicodemo
79;#per18;Juan el Bautista
80;#org27;discípulos
81;#org27;discípulos
82;#org0;gente
83;#org27;discípulos
84;#org27;discípulos
85;#org27;discípulos
86;#org27;discípulos
87;#org27;discípulos
88;#org27;discípulos
89;#org27;discípulos
90;#org27;discípulos
91;#org0;gente
92;#per0;persona no definida
93;#per1;Jesús
94;#per0;persona no definida
95;#per0;persona no definida
96;#per1;Jesús
97;#per1;Jesús
98;#per0;persona no definida
99;#per0;persona no definida
100;#per1;Jesús
101;#per0;persona no definida
102;#per1;Jesús
103;#per0;persona no definida
104;#per0;persona no definida
105;#per1;Jesús
106;#per1;Jesús
107;#per0;persona no definida
108;#per0;persona no definida
109;#per0;persona no definida
110;#per0;persona no definida
111;#per1;Jesús
112;#per0;persona no definida
113;#per1;Jesús
114;#per1;Jesús
115;#org0;gente
116;#per1;Jesús
117;#org3;discípulos
118;#org3;discípulos
119;#org3;discípulos
120;#org3;discípulos
121;#org0;gente
122;#org3;discípulos
123;#org3;discípulos
124;#org3;discípulos
125;#org0;gente
126;#per0;persona no definida
127;#org0;gente
128;#per1;Jesús
129;#per0;persona no definida
130;#per0;persona no definida
131;#per0;persona no definida
132;#per0;persona no definida
133;#org15;enfermos
134;#per1;Jesús
135;#org15;enfermos
136;#org15;enfermos
137;#org13;judíos
138;#org15;enfermos
139;#org15;enfermos
140;#org15;enfermos
141;#org15;enfermos
142;#org13;judíos
143;#org13;judíos
144;#org13;judíos
145;#org13;judíos
146;#org13;judíos
147;#org13;judíos
148;#org13;judíos
149;#org13;judíos
150;#org13;judíos
151;#org13;judíos
152;#org13;judíos
153;#org13;judíos
154;#org13;judíos
155;#org13;judíos
156;#org13;judíos
157;#org13;judíos
158;#org13;judíos
159;#org13;judíos
160;#org13;judíos
161;#org13;judíos
162;#org13;judíos
163;#org13;judíos
164;#org13;judíos
165;#org13;judíos
166;#org13;judíos
167;#org13;judíos
168;#org13;judíos
169;#org13;judíos
170;#org13;judíos
171;#org13;judíos
172;#per28;Felipe
173;#per1;Jesús
174;#per1;Jesús
175;#per22;Andrés
176;#org3;discípulos
177;#org0;gente
178;#org3;discípulos
179;#per1;Jesús
180;#org0;gente
181;#org0;gente
182;#per1;Jesús
183;#org0;gente
184;#per1;Jesús
185;#per1;Jesús
186;#org0;gente
187;#org0;gente
188;#per1;Jesús
189;#org0;gente
190;#org0;gente
191;#org0;gente
192;#org0;gente
193;#org0;gente
194;#org0;gente
195;#org0;gente
196;#org13;judíos
197;#org0;gente
198;#org13;judíos
199;#org13;judíos
200;#org13;judíos
201;#org13;judíos
202;#org13;judíos
203;#org13;judíos
204;#org13;judíos
205;#org13;judíos
206;#org13;judíos
207;#org3;discípulos
208;#org13;judíos
209;#org13;judíos
210;#org13;judíos
211;#org13;judíos
212;#org13;judíos
213;#org13;judíos
214;#org0;gente
215;#org3;discípulos
216;#org3;discípulos
217;#org3;discípulos
218;#org3;discípulos
219;#org3;discípulos
220;#org3;discípulos
221;#per1;Jesús
222;#per1;Jesús
223;#per21;Simón Pedro
224;#per1;Jesús
225;#per1;Jesús
226;#org11;hermanos de Jesús
227;#org11;hermanos de Jesús
228;#org11;hermanos de Jesús
229;#org0;gente
230;#org0;gente
231;#org0;gente
232;#org0;gente
233;#org13;judíos
234;#org13;judíos
235;#org13;judíos
236;#org13;judíos
237;#per1;Jesús
238;#org13;judíos
239;#org13;judíos
240;#org13;judíos
241;#org13;judíos
242;#org0;gente
243;#org0;gente
244;#org0;gente
245;#org0;gente
246;#org0;gente
247;#org0;gente
248;#org0;gente
249;#org0;gente
250;#org13;judíos
251;#org13;judíos
252;#org0;gente
253;#org0;gente
254;#org0;gente
255;#org0;gente
256;#org0;gente
257;#org0;gente
258;#org0;gente
259;#org24;soldados
260;#org12;sacerdotes
261;#org2;fariseos
262;#org24;soldados
263;#org24;soldados
264;#org24;soldados
265;#org12;sacerdotes
266;#org2;fariseos
267;#per103;Nicodemo
268;#per1;Jesús
269;#per1;Jesús
270;#org5;escribas
271;#org2;fariseos
272;#per0;persona no definida
273;#per1;Jesús
274;#per1;Jesús
275;#org0;gente
