;id;id_name
0;#tim3;principio del mundo
1;#per14;Dios
2;#pla41;tierra
3;#pla41;tierra
4;#per17;Espíritu Santo
5;#per14;Dios
6;#per14;Dios
7;#per14;Dios
8;#tim3;principio del mundo
9;#per14;Dios
10;#per14;Dios
11;#per14;Dios
12;#per14;Dios
13;#per14;Dios
14;#per14;Dios
15;#per14;Dios
16;#pla41;tierra
17;#pla41;tierra
18;#pla41;tierra
19;#per14;Dios
20;#per14;Dios
21;#pla41;tierra
22;#per14;Dios
23;#per14;Dios
24;#pla41;tierra
25;#per14;Dios
26;#per14;Dios
27;#pla41;tierra
28;#per14;Dios
29;#per14;Dios
30;#per14;Dios
31;#pla41;tierra
32;#per14;Dios
33;#pla41;tierra
34;#pla41;tierra
35;#per14;Dios
36;#pla41;tierra
37;#pla41;tierra
38;#per14;Dios
39;#per14;Dios
40;#pla41;tierra
41;#pla41;tierra
42;#per14;Dios
43;#per14;Dios
44;#per145;Adán
45;#per241;Eva
46;#per14;Dios
47;#pla41;tierra
48;#pla41;tierra
49;#per14;Dios
50;#pla41;tierra
51;#pla41;tierra
52;#pla41;tierra
53;#per14;Dios
54;#pla41;tierra
55;#per14;Dios
56;#per14;Dios
57;#tim3;principio del mundo
58;#tim3;principio del mundo
59;#pla41;tierra
60;#per14;Dios
61;#per14;Dios
62;#pla41;tierra
63;#pla41;tierra
64;#per14;Dios
65;#per14;Dios
66;#pla41;tierra
67;#pla41;tierra
68;#pla41;tierra
69;#pla41;tierra
70;#per14;Dios
71;#per14;Dios
72;#per145;Adán
73;#pla41;tierra
74;#per145;Adán
75;#per145;Adán
76;#per14;Dios
77;#per14;Dios
78;#pla77;Edén
79;#pla77;Edén
80;#pla39;oriente
81;#per145;Adán
82;#per14;Dios
83;#per14;Dios
84;#pla41;tierra
85;#pla77;Edén
86;#pla77;Edén
87;#pla77;Edén
88;#pla85;Pisón
89;#pla86;Havila
90;#per388;Havila
91;#pla86;Havila
92;#pla87;Gihón
93;#pla87;Gihón
94;#pla88;Cus
95;#per324;Cus
96;#pla89;Hidekel
97;#pla89;Hidekel
98;#pla39;oriente
99;#pla90;Asiria
100;#pla64;Éufrates
101;#pla64;Éufrates
102;#per14;Dios
103;#per14;Dios
104;#per145;Adán
105;#pla77;Edén
106;#per14;Dios
107;#per14;Dios
108;#per145;Adán
109;#per14;Dios
110;#per14;Dios
111;#per14;Dios
112;#per14;Dios
113;#pla41;tierra
114;#per145;Adán
115;#per145;Adán
116;#per145;Adán
117;#per14;Dios
118;#per14;Dios
119;#per145;Adán
120;#per14;Dios
121;#per14;Dios
122;#per145;Adán
123;#per241;Eva
124;#per145;Adán
125;#per145;Adán
126;#per241;Eva
127;#per145;Adán
128;#per145;Adán
129;#per241;Eva
130;#per20;diablo
131;#per14;Dios
132;#per14;Dios
133;#per241;Eva
134;#per14;Dios
135;#per241;Eva
136;#per20;diablo
137;#per14;Dios
138;#per20;diablo
139;#per241;Eva
140;#per14;Dios
141;#per14;Dios
142;#per241;Eva
143;#per145;Adán
144;#per14;Dios
145;#per14;Dios
146;#pla77;Edén
147;#per145;Adán
148;#per241;Eva
149;#per14;Dios
150;#per14;Dios
151;#pla77;Edén
152;#per14;Dios
153;#per14;Dios
154;#per145;Adán
155;#pla77;Edén
156;#per14;Dios
157;#per145;Adán
158;#per241;Eva
159;#per14;Dios
160;#per14;Dios
161;#per241;Eva
162;#per20;diablo
163;#per14;Dios
164;#per14;Dios
165;#per20;diablo
166;#per241;Eva
167;#per145;Adán
168;#per241;Eva
169;#pla41;tierra
170;#per145;Adán
171;#per241;Eva
172;#per145;Adán
173;#per241;Eva
174;#per241;Eva
175;#per14;Dios
176;#per14;Dios
177;#per145;Adán
178;#per241;Eva
179;#per14;Dios
180;#per14;Dios
181;#per145;Adán
182;#per14;Dios
183;#pla77;Edén
184;#per145;Adán
185;#org4;ángel
186;#pla77;Edén
187;#org4;ángel
188;#per145;Adán
189;#per241;Eva
190;#per241;Eva
191;#per142;Caín
192;#per14;Dios
193;#per142;Caín
194;#per43;Abel
195;#per43;Abel
196;#per43;Abel
197;#per43;Abel
198;#per142;Caín
199;#per142;Caín
200;#per142;Caín
201;#per14;Dios
202;#per43;Abel
203;#per14;Dios
204;#per43;Abel
205;#per142;Caín
206;#per142;Caín
207;#per14;Dios
208;#per142;Caín
209;#per142;Caín
210;#per43;Abel
211;#per43;Abel
212;#per142;Caín
213;#per43;Abel
214;#per43;Abel
215;#per14;Dios
216;#per142;Caín
217;#per43;Abel
218;#per43;Abel
219;#per43;Abel
220;#per14;Dios
221;#per43;Abel
222;#per43;Abel
223;#per142;Caín
224;#per14;Dios
225;#per14;Dios
226;#per142;Caín
227;#per14;Dios
228;#per142;Caín
229;#per142;Caín
230;#per14;Dios
231;#pla91;Nod
232;#pla77;Edén
233;#per142;Caín
234;#per164;Enoc
235;#pla92;Enoc
236;#pla92;Enoc
237;#per164;Enoc
238;#per256;Irad
239;#per256;Irad
240;#per283;Mehujael
241;#per283;Mehujael
242;#per243;Metusael
243;#per243;Metusael
244;#per154;Lamec
245;#per154;Lamec
246;#per166;Ada
247;#per209;Zila
248;#per166;Ada
249;#per209;Zila
250;#per166;Ada
251;#per299;Jabal
252;#per299;Jabal
253;#per362;Jubal
254;#per362;Jubal
255;#per209;Zila
256;#per428;Tubal-caín
257;#per428;Tubal-caín
258;#per392;Naama
259;#per392;Naama
260;#per428;Tubal-caín
261;#per154;Lamec
262;#per166;Ada
263;#per209;Zila
264;#per166;Ada
265;#per209;Zila
