;id;id_name
0;#org8;Propheten
1;#org2;Pharisäer
2;#org7;Saduzäer
3;#per1;Jesus
4;#per1;Jesus
5;#per1;Jesus
6;#per1;Jesus
7;#per1;Jesus
8;#per1;Jesus
9;#per57;Zenturio
10;#per57;Zenturio
11;#per57;Zenturio
12;#org3;Jünger
13;#org8;Propheten
14;#per14;Gott
15;#per14;Gott
16;#per14;Gott
17;#per14;Gott
18;#per14;Gott
19;#org6;Dämon
20;#per19;Jesaja
21;#per0;nicht identifizierte Person
22;#per0;nicht identifizierte Person
23;#per0;nicht identifizierte Person
24;#per0;nicht identifizierte Person
25;#per0;nicht identifizierte Person
26;#per14;Gott
27;#per14;Gott
28;#per19;Jesaja
29;#per14;Gott
30;#per19;Jesaja
31;#per14;Gott
32;#org2;Pharisäer
33;#org7;Saduzäer
34;#org2;Pharisäer
35;#org7;Saduzäer
36;#org3;Jünger
37;#per0;nicht identifizierte Person
38;#per0;nicht identifizierte Person
39;#per0;nicht identifizierte Person
40;#per0;nicht identifizierte Person
41;#per0;nicht identifizierte Person
42;#per0;nicht identifizierte Person
43;#per0;nicht identifizierte Person
44;#per0;nicht identifizierte Person
45;#per0;nicht identifizierte Person
46;#per0;nicht identifizierte Person
47;#per0;nicht identifizierte Person
48;#per0;nicht identifizierte Person
49;#per0;nicht identifizierte Person
50;#per0;nicht identifizierte Person
51;#org3;Jünger
52;#per14;Gott
53;#per14;Gott
54;#org12;Priester
55;#per1;Jesus
56;#org12;Priester
57;#org25;Älteste
58;#per0;nicht identifizierte Person
59;#per0;nicht identifizierte Person
60;#per0;nicht identifizierte Person
61;#per0;nicht identifizierte Person
62;#org0;Leute
63;#per0;nicht identifizierte Person
64;#per0;nicht identifizierte Person
65;#per0;nicht identifizierte Person
66;#per0;nicht identifizierte Person
67;#per0;nicht identifizierte Person
68;#per0;nicht identifizierte Person
69;#per26;Mose
70;#per35;David
71;#per14;Gott
72;#org5;Schriftgelehrte
73;#org2;Pharisäer
74;#org5;Schriftgelehrte
75;#org2;Pharisäer
76;#org5;Schriftgelehrte
77;#org2;Pharisäer
78;#org4;Engel
79;#per0;nicht identifizierte Person
80;#org0;Leute
81;#org0;Leute
82;#org0;Leute
83;#per0;nicht identifizierte Person
84;#per0;nicht identifizierte Person
85;#per0;nicht identifizierte Person
86;#per0;nicht identifizierte Person
87;#per0;nicht identifizierte Person
88;#per0;nicht identifizierte Person
89;#per0;nicht identifizierte Person
90;#per0;nicht identifizierte Person
91;#per0;nicht identifizierte Person
92;#per0;nicht identifizierte Person
93;#per0;nicht identifizierte Person
94;#per0;nicht identifizierte Person
95;#per1;Jesus
96;#per14;Gott
97;#per14;Gott
98;#org18;Gläubige
99;#org18;Gläubige
100;#org18;Gläubige
101;#per1;Jesus
102;#per1;Jesus
103;#per1;Jesus
104;#per1;Jesus
105;#org19;Nichtgläubige
106;#per1;Jesus
107;#org3;Jünger
108;#per1;Jesus
109;#per1;Jesus
110;#per1;Jesus
111;#per1;Jesus
112;#org3;Jünger
113;#org24;Soldaten
