;id;id_name
0;#per18;Juan el Bautista
1;#per18;Juan el Bautista
2;#per14;Dios
3;#per1;Jesús
4;#per1;Jesús
5;#per18;Juan el Bautista
6;#per1;Jesús
7;#org3;discípulos
8;#per1;Jesús
9;#per1;Jesús
10;#per1;Jesús
11;#per1;Jesús
12;#org8;profetas
13;#per1;Jesús
14;#per1;Jesús
15;#per1;Jesús
16;#per1;Jesús
17;#per1;Jesús
18;#org2;fariseos
19;#org13;judíos
20;#per1;Jesús
21;#per1;Jesús
22;#per28;Felipe
23;#per1;Jesús
24;#org3;discípulos
25;#per1;Jesús
26;#per1;Jesús
27;#per1;Jesús
28;#per1;Jesús
29;#per1;Jesús
30;#org13;judíos
31;#per1;Jesús
32;#per58;María Magdalena
