;id;id_name
0;#per12;José
1;#per1;Jesus
2;#per11;Maria
3;#per11;Maria
4;#per17;Espírito Santo
5;#per1;Jesus
6;#per1;Jesus
7;#per11;Maria
8;#per1;Jesus
9;#per1;Jesus
10;#per14;Deus
11;#per1;Jesus
12;#org13;Judeus
13;#pla1;Belem
14;#pla2;Judeia
15;#org8;Profétas
16;#pla1;Belem
17;#pla2;Judeia
18;#pla2;Judeia
19;#per1;Jesus
20;#pla4;Israel
21;#per1;Jesus
22;#per1;Jesus
23;#per11;Maria
24;#pla5;Egito
25;#per10;Herodes
26;#per1;Jesus
27;#pla5;Egito
28;#per1;Jesus
29;#pla6;Ramá
30;#per16;Raquel
31;#per1;Jesus
32;#per11;Maria
33;#pla4;Israel
34;#per1;Jesus
35;#pla19;Reino dos céus
36;#per14;Deus
37;#per2;Abraão
38;#per14;Deus
39;#per2;Abraão
40;#per17;Espírito Santo
41;#per1;Jesus
42;#per1;Jesus
43;#per14;Deus
44;#per1;Jesus
45;#org4;Anjo
46;#per14;Deus
47;#per14;Deus
48;#pla20;Ninive
49;#per14;Deus
50;#per14;Deus
51;#pla12;Zebulom
52;#pla13;Naftali
53;#pla9;Jordão
54;#pla7;Geliléia
55;#org16;Gentios
56;#pla19;Reino dos céus
57;#pla19;Reino dos céus
58;#per14;Deus
59;#per14;Deus
60;#pla19;Reino dos céus
61;#pla18;Céu
62;#org8;Profétas
63;#per14;Deus
64;#pla18;Céu
65;#wor1;Antigo Testamento
66;#org8;Profétas
67;#pla18;Céu
68;#wor1;Antigo Testamento
69;#pla19;Reino dos céus
70;#pla19;Reino dos céus
71;#org5;Escribas
72;#org2;Fariseus
73;#pla19;Reino dos céus
74;#org1;Sinédrio
75;#pla15;Inferno
76;#pla15;Inferno
77;#pla15;Inferno
78;#per14;Deus
79;#pla18;Céu
80;#per14;Deus
81;#pla3;Jerusalem
82;#pla3;Jerusalem
83;#per14;Deus
84;#per14;Deus
85;#pla18;Céu
86;#org20;Publicanos
87;#org16;Gentios
88;#per14;Deus
89;#pla18;Céu
90;#per14;Deus
91;#pla18;Céu
92;#pla47;Sinagóga
93;#per14;Deus
94;#pla47;Sinagóga
95;#per14;Deus
96;#per14;Deus
97;#org16;Gentios
98;#per14;Deus
99;#per14;Deus
100;#pla18;Céu
101;#pla19;Reino dos céus
102;#pla18;Céu
103;#pla41;Terra
104;#pla19;Reino dos céus
105;#per14;Deus
106;#per14;Deus
107;#per14;Deus
108;#per14;Deus
109;#pla18;Céu
110;#per14;Deus
111;#per14;Deus
112;#per39;Salomão
113;#per14;Deus
114;#org16;Gentios
115;#per14;Deus
116;#pla18;Céu
117;#pla19;Reino dos céus
118;#per14;Deus
119;#per14;Deus
120;#pla18;Céu
121;#wor1;Antigo Testamento
122;#org8;Profétas
123;#org14;Falsos Profétas
124;#per14;Deus
125;#per14;Deus
126;#pla19;Reino dos céus
127;#per14;Deus
128;#pla18;Céu
129;#per14;Deus
130;#per14;Deus
131;#org6;Demônio
132;#per1;Jesus
133;#org12;Sacerdotes
134;#per26;Moisés
135;#per14;Deus
136;#org15;Enfermos
137;#per14;Deus
138;#pla4;Israel
139;#pla39;Oriente
140;#pla42;Ocidente
141;#per2;Abraão
142;#per3;Isaque
143;#per4;Jacó
144;#pla19;Reino dos céus
145;#per1;Jesus
146;#per1;Jesus
147;#per14;Deus
148;#per14;Deus
149;#per1;Jesus
150;#per1;Jesus
151;#org20;Publicanos
152;#org15;Enfermos
153;#org2;Fariseus
154;#org3;Discípulos
155;#per1;Jesus
156;#per14;Deus
157;#pla4;Israel
158;#per20;Diabo
159;#org6;Demônio
160;#per14;Deus
161;#org16;Gentios
162;#org17;Samaritanos
163;#org13;Judeus
164;#pla4;Israel
165;#pla19;Reino dos céus
166;#org15;Enfermos
167;#org15;Enfermos
168;#org6;Demônio
169;#tim2;Dia do juízo
170;#pla16;Sodoma
171;#pla17;Gomorra
172;#pla47;Sinagóga
173;#org16;Gentios
174;#per17;Espírito Santo
175;#per14;Deus
176;#pla4;Israel
177;#per1;Jesus
178;#per20;Diabo
179;#pla15;Inferno
180;#per14;Deus
181;#per14;Deus
182;#pla18;Céu
183;#per14;Deus
184;#pla18;Céu
185;#per18;João Batista
186;#org15;Enfermos
187;#org15;Enfermos
188;#org15;Enfermos
189;#org15;Enfermos
190;#per18;João Batista
191;#per18;João Batista
192;#per18;João Batista
193;#per18;João Batista
194;#pla19;Reino dos céus
195;#per18;João Batista
196;#pla19;Reino dos céus
197;#org8;Profétas
198;#wor1;Antigo Testamento
199;#per18;João Batista
200;#per13;Elias
201;#per18;João Batista
202;#org6;Demônio
203;#per1;Jesus
204;#org20;Publicanos
205;#pla44;Corazim
206;#pla45;Betsaida
207;#pla22;Tiros
208;#pla23;Sidon
209;#tim2;Dia do juízo
210;#pla22;Tiros
211;#pla23;Sidon
212;#pla11;Cafarnaum
213;#pla18;Céu
214;#pla15;Inferno
215;#pla16;Sodoma
216;#tim2;Dia do juízo
217;#pla16;Sodoma
218;#per14;Deus
219;#per14;Deus
220;#pla18;Céu
221;#pla41;Terra
222;#per14;Deus
223;#per14;Deus
224;#per1;Jesus
225;#per14;Deus
226;#per14;Deus
227;#per1;Jesus
228;#per1;Jesus
229;#org3;Discípulos
230;#tim9;Sábado
231;#per35;Davi
232;#per14;Deus
233;#org12;Sacerdotes
234;#wor1;Antigo Testamento
235;#tim9;Sábado
236;#org12;Sacerdotes
237;#pla30;Templo
238;#tim9;Sábado
239;#pla30;Templo
240;#per1;Jesus
241;#per1;Jesus
242;#tim9;Sábado
243;#tim9;Sábado
244;#tim9;Sábado
245;#tim9;Sábado
246;#per1;Jesus
247;#per1;Jesus
248;#per1;Jesus
249;#per17;Espírito Santo
250;#per1;Jesus
251;#per35;Davi
252;#org6;Demônio
253;#per20;Diabo
254;#per20;Diabo
255;#pla20;Ninive
256;#pla20;Ninive
257;#org6;Demônio
258;#per20;Diabo
259;#per17;Espírito Santo
260;#per14;Deus
261;#org6;Demônio
262;#pla19;Reino dos céus
263;#per14;Deus
264;#per17;Espírito Santo
265;#per1;Jesus
266;#per17;Espírito Santo
267;#tim2;Dia do juízo
268;#per1;Jesus
269;#org8;Profétas
270;#per36;Jonas
271;#per36;Jonas
272;#per1;Jesus
273;#pla20;Ninive
274;#per36;Jonas
275;#per36;Jonas
276;#per39;Salomão
277;#per39;Salomão
278;#org6;Demônio
279;#org6;Demônio
280;#org6;Demônio
281;#org6;Demônio
282;#per11;Maria
283;#org11;Irmãos de Jesus
284;#per11;Maria
285;#org11;Irmãos de Jesus
286;#per11;Maria
287;#org11;Irmãos de Jesus
288;#per14;Deus
289;#pla18;Céu
290;#org18;Crentes
291;#org18;Crentes
292;#org18;Crentes
293;#pla19;Reino dos céus
294;#per19;Isaías
295;#org13;Judeus
296;#org8;Profétas
297;#pla19;Reino dos céus
298;#pla19;Reino dos céus
299;#pla19;Reino dos céus
300;#tim3;Pincípio do mundo
301;#per1;Jesus
302;#pla41;Terra
303;#org18;Crentes
304;#org19;Não crentes
305;#per20;Diabo
306;#tim2;Dia do juízo
307;#org4;Anjo
308;#tim2;Dia do juízo
309;#per1;Jesus
310;#org4;Anjo
311;#pla19;Reino dos céus
312;#pla15;Inferno
313;#org18;Crentes
314;#pla18;Céu
315;#per14;Deus
316;#pla19;Reino dos céus
317;#pla19;Reino dos céus
318;#pla19;Reino dos céus
319;#tim2;Dia do juízo
320;#org4;Anjo
321;#org19;Não crentes
322;#org18;Crentes
323;#pla15;Inferno
324;#pla19;Reino dos céus
325;#per1;Jesus
326;#per12;José
327;#per11;Maria
328;#per98;Tiago
329;#per99;José
330;#per100;Simão
331;#per101;Judas
332;#org11;Irmãos de Jesus
333;#per18;João Batista
334;#per18;João Batista
335;#org18;Crentes
336;#per1;Jesus
337;#per1;Jesus
338;#per21;Simão Pedro
339;#per1;Jesus
340;#per14;Deus
341;#org3;Discípulos
342;#org25;Anciãos
343;#per14;Deus
344;#per14;Deus
345;#per14;Deus
346;#per14;Deus
347;#per19;Isaías
348;#org2;Fariseus
349;#org5;Escribas
350;#org13;Judeus
351;#org2;Fariseus
352;#per14;Deus
353;#org15;Enfermos
354;#org15;Enfermos
355;#per1;Jesus
356;#per1;Jesus
357;#org6;Demônio
358;#org18;Crentes
359;#pla4;Israel
360;#per1;Jesus
361;#per1;Jesus
362;#org19;Não crentes
363;#per36;Jonas
364;#org2;Fariseus
365;#org7;Saduceus
366;#org2;Fariseus
367;#org7;Saduceus
368;#per1;Jesus
369;#per18;João Batista
370;#per13;Elias
371;#per15;Jeremias
372;#org8;Profétas
373;#per1;Jesus
374;#per1;Jesus
375;#per14;Deus
376;#per21;Simão Pedro
377;#per40;Jonas
378;#per14;Deus
379;#pla18;Céu
380;#per21;Simão Pedro
381;#pla15;Inferno
382;#pla19;Reino dos céus
383;#pla18;Céu
384;#pla18;Céu
385;#per1;Jesus
386;#per20;Diabo
387;#per21;Simão Pedro
388;#per14;Deus
389;#per1;Jesus
390;#per14;Deus
391;#org4;Anjo
392;#per1;Jesus
393;#per1;Jesus
394;#per26;Moisés
395;#per13;Elias
396;#per1;Jesus
397;#per1;Jesus
398;#org5;Escribas
399;#per13;Elias
400;#per13;Elias
401;#per13;Elias
402;#per18;João Batista
403;#per1;Jesus
404;#per1;Jesus
405;#org3;Discípulos
406;#org6;Demônio
407;#per1;Jesus
408;#tim1;Terceiro dia
409;#per21;Simão Pedro
410;#pla43;Mar da Galiléia
411;#pla19;Reino dos céus
412;#pla19;Reino dos céus
413;#pla19;Reino dos céus
414;#pla15;Inferno
415;#org4;Anjo
416;#pla18;Céu
417;#per14;Deus
418;#per1;Jesus
419;#per14;Deus
420;#org16;Gentios
421;#org20;Publicanos
422;#pla18;Céu
423;#pla41;Terra
424;#pla18;Céu
425;#pla41;Terra
426;#per14;Deus
427;#pla18;Céu
428;#per14;Deus
429;#pla19;Reino dos céus
430;#per14;Deus
431;#per14;Deus
432;#per26;Moisés
433;#per26;Moisés
434;#pla19;Reino dos céus
435;#pla19;Reino dos céus
436;#per1;Jesus
437;#pla18;Céu
438;#pla19;Reino dos céus
439;#per14;Deus
440;#per14;Deus
441;#tim2;Dia do juízo
442;#per1;Jesus
443;#org22;Tribos des Israel
444;#pla4;Israel
445;#per1;Jesus
446;#pla19;Reino dos céus
447;#pla3;Jerusalem
448;#per1;Jesus
449;#org12;Sacerdotes
450;#org5;Escribas
451;#org16;Gentios
452;#pla19;Reino dos céus
453;#per23;Tiago
454;#per25;João
455;#per14;Deus
456;#org16;Gentios
457;#per1;Jesus
458;#per1;Jesus
459;#per1;Jesus
460;#per1;Jesus
461;#per1;Jesus
462;#per1;Jesus
463;#per1;Jesus
464;#pla3;Jerusalem
465;#pla29;Sião
466;#per1;Jesus
467;#per1;Jesus
468;#per14;Deus
469;#per1;Jesus
470;#pla8;Nazaré
471;#pla7;Geliléia
472;#pla30;Templo
473;#pla30;Templo
474;#per1;Jesus
475;#per18;João Batista
476;#pla18;Céu
477;#pla18;Céu
478;#org13;Judeus
479;#per18;João Batista
480;#org20;Publicanos
481;#org21;Prostitutas
482;#per14;Deus
483;#per18;João Batista
484;#org20;Publicanos
485;#org21;Prostitutas
486;#wor1;Antigo Testamento
487;#per14;Deus
488;#pla19;Reino dos céus
489;#per14;Deus
490;#pla19;Reino dos céus
491;#pla19;Reino dos céus
492;#per1;Jesus
493;#per14;Deus
494;#per42;César
495;#per42;César
496;#per42;César
497;#per42;César
498;#per14;Deus
499;#per14;Deus
500;#per1;Jesus
501;#per26;Moisés
502;#wor1;Antigo Testamento
503;#per14;Deus
504;#org4;Anjo
505;#pla18;Céu
506;#per14;Deus
507;#per14;Deus
508;#per2;Abraão
509;#per14;Deus
510;#per3;Isaque
511;#per14;Deus
512;#per4;Jacó
513;#per14;Deus
514;#per14;Deus
515;#per1;Jesus
516;#wor1;Antigo Testamento
517;#per14;Deus
518;#per14;Deus
519;#wor1;Antigo Testamento
520;#org8;Profétas
521;#per1;Jesus
522;#per35;Davi
523;#per35;Davi
524;#per17;Espírito Santo
525;#per14;Deus
526;#per14;Deus
527;#per1;Jesus
528;#per35;Davi
529;#per14;Deus
530;#org5;Escribas
531;#org2;Fariseus
532;#per26;Moisés
533;#pla47;Sinagóga
534;#per1;Jesus
535;#per14;Deus
536;#per1;Jesus
537;#org5;Escribas
538;#org2;Fariseus
539;#pla19;Reino dos céus
540;#org5;Escribas
541;#org2;Fariseus
542;#org5;Escribas
543;#org2;Fariseus
544;#pla15;Inferno
545;#pla18;Céu
546;#per14;Deus
547;#org5;Escribas
548;#org2;Fariseus
549;#wor1;Antigo Testamento
550;#org5;Escribas
551;#org2;Fariseus
552;#org2;Fariseus
553;#org5;Escribas
554;#org2;Fariseus
555;#org5;Escribas
556;#org2;Fariseus
557;#org8;Profétas
558;#org8;Profétas
559;#org8;Profétas
560;#pla15;Inferno
561;#org8;Profétas
562;#org5;Escribas
563;#pla47;Sinagóga
564;#per43;Abel
565;#per44;Zacarias
566;#per45;Baraquias
567;#pla3;Jerusalem
568;#pla3;Jerusalem
569;#org8;Profétas
570;#per14;Deus
571;#tim2;Dia do juízo
572;#per1;Jesus
573;#tim2;Dia do juízo
574;#org14;Falsos Profétas
575;#tim2;Dia do juízo
576;#tim2;Dia do juízo
577;#pla30;Templo
578;#per20;Diabo
579;#org8;Profétas
580;#per46;Daniel
581;#pla2;Judeia
582;#tim2;Dia do juízo
583;#tim9;Sábado
584;#tim3;Pincípio do mundo
585;#pla41;Terra
586;#tim2;Dia do juízo
587;#tim2;Dia do juízo
588;#per1;Jesus
589;#org23;Falso Cristãos? Ou Falsos Cristos
590;#org14;Falsos Profétas
591;#per1;Jesus
592;#per1;Jesus
593;#pla18;Céu
594;#pla41;Terra
595;#per1;Jesus
596;#pla18;Céu
597;#org4;Anjo
598;#pla18;Céu
599;#pla18;Céu
600;#pla41;Terra
601;#tim2;Dia do juízo
602;#org4;Anjo
603;#pla18;Céu
604;#per1;Jesus
605;#per14;Deus
606;#tim4;Dias de Noé
607;#per47;Noé
608;#per1;Jesus
609;#tim4;Dias de Noé
610;#per47;Noé
611;#tim2;Dia do juízo
612;#per1;Jesus
613;#tim2;Dia do juízo
614;#per14;Deus
615;#per1;Jesus
616;#tim2;Dia do juízo
617;#pla19;Reino dos céus
618;#pla19;Reino dos céus
619;#per14;Deus
620;#per1;Jesus
621;#org4;Anjo
622;#per1;Jesus
623;#per14;Deus
624;#pla18;Céu
625;#tim3;Pincípio do mundo
626;#per1;Jesus
627;#per20;Diabo
628;#org6;Demônio
629;#per1;Jesus
630;#tim5;Pacoa
631;#per1;Jesus
632;#per58;Maria Madalena
633;#per58;Maria Madalena
634;#tim5;Pacoa
635;#per1;Jesus
636;#org3;Discípulos
637;#per1;Jesus
638;#per1;Jesus
639;#per1;Jesus
640;#per1;Jesus
641;#pla18;Céu
642;#per14;Deus
643;#per14;Deus
644;#per14;Deus
645;#per1;Jesus
646;#per14;Deus
647;#org4;Anjo
648;#wor1;Antigo Testamento
649;#pla30;Templo
650;#wor1;Antigo Testamento
651;#org8;Profétas
652;#per14;Deus
653;#per14;Deus
654;#per1;Jesus
655;#per1;Jesus
656;#per1;Jesus
657;#per1;Jesus
658;#per1;Jesus
659;#per1;Jesus
660;#pla8;Nazaré
661;#per1;Jesus
662;#per1;Jesus
663;#pla4;Israel
664;#per14;Deus
665;#per1;Jesus
666;#org13;Judeus
667;#per51;Barrabás
668;#per1;Jesus
669;#per1;Jesus
670;#per50;Pilatos
671;#per1;Jesus
672;#per1;Jesus
673;#per1;Jesus
674;#org13;Judeus
675;#per1;Jesus
676;#per1;Jesus
677;#org13;Judeus
678;#per1;Jesus
679;#per1;Jesus
680;#pla4;Israel
681;#per14;Deus
682;#per1;Jesus
683;#per14;Deus
684;#per14;Deus
685;#per14;Deus
686;#per14;Deus
687;#per13;Elias
688;#per13;Elias
689;#per1;Jesus
690;#per50;Pilatos
691;#tim1;Terceiro dia
692;#pla36;Sepulcro
693;#tim1;Terceiro dia
694;#org3;Discípulos
695;#per1;Jesus
696;#org24;Soldados
697;#per1;Jesus
698;#org3;Discípulos
