;id;id_name
0;#org8;profetas
1;#org2;fariseos
2;#org7;saduceos
3;#per1;Jesús
4;#per1;Jesús
5;#per1;Jesús
6;#per1;Jesús
7;#per1;Jesús
8;#per1;Jesús
9;#per57;Centurión
10;#per57;Centurión
11;#per57;Centurión
12;#org3;discípulos
13;#org8;profetas
14;#per14;Dios
15;#per14;Dios
16;#per14;Dios
17;#per14;Dios
18;#per14;Dios
19;#org6;demonio
20;#per19;Isaías
21;#per0;persona no definida
22;#per0;persona no definida
23;#per0;persona no definida
24;#per0;persona no definida
25;#per0;persona no definida
26;#per14;Dios
27;#per14;Dios
28;#per19;Isaías
29;#per14;Dios
30;#per19;Isaías
31;#per14;Dios
32;#org2;fariseos
33;#org7;saduceos
34;#org2;fariseos
35;#org7;saduceos
36;#org3;discípulos
37;#per0;persona no definida
38;#per0;persona no definida
39;#per0;persona no definida
40;#per0;persona no definida
41;#per0;persona no definida
42;#per0;persona no definida
43;#per0;persona no definida
44;#per0;persona no definida
45;#per0;persona no definida
46;#per0;persona no definida
47;#per0;persona no definida
48;#per0;persona no definida
49;#per0;persona no definida
50;#per0;persona no definida
51;#org3;discípulos
52;#per14;Dios
53;#per14;Dios
54;#org12;sacerdotes
55;#per1;Jesús
56;#org12;sacerdotes
57;#org25;ancianos
58;#per0;persona no definida
59;#per0;persona no definida
60;#per0;persona no definida
61;#per0;persona no definida
62;#org0;gente
63;#per0;persona no definida
64;#per0;persona no definida
65;#per0;persona no definida
66;#per0;persona no definida
67;#per0;persona no definida
68;#per0;persona no definida
69;#per26;Moisés
70;#per35;David
71;#per14;Dios
72;#org5;escribas
73;#org2;fariseos
74;#org5;escribas
75;#org2;fariseos
76;#org5;escribas
77;#org2;fariseos
78;#org4;ángel
79;#per0;persona no definida
80;#org0;gente
81;#org0;gente
82;#org0;gente
83;#per0;persona no definida
84;#per0;persona no definida
85;#per0;persona no definida
86;#per0;persona no definida
87;#per0;persona no definida
88;#per0;persona no definida
89;#per0;persona no definida
90;#per0;persona no definida
91;#per0;persona no definida
92;#per0;persona no definida
93;#per0;persona no definida
94;#per0;persona no definida
95;#per1;Jesús
96;#per14;Dios
97;#per14;Dios
98;#org18;creyentes
99;#org18;creyentes
100;#org18;creyentes
101;#per1;Jesús
102;#per1;Jesús
103;#per1;Jesús
104;#per1;Jesús
105;#org19;no creyentes
106;#per1;Jesús
107;#org3;discípulos
108;#per1;Jesús
109;#per1;Jesús
110;#per1;Jesús
111;#per1;Jesús
112;#org3;discípulos
113;#org24;soldados
