;id;id_name
0;#per1;Jesus
1;#per1;Jesus
2;#per35;Davi
3;#per1;Jesus
4;#per2;Abraão
5;#per2;Abraão
6;#per3;Isaque
7;#per3;Isaque
8;#per4;Jacó
9;#per4;Jacó
10;#per5;Judá
11;#per5;Judá
12;#per6;Tamar
13;#per7;Perez
14;#per8;Zerá
15;#per7;Perez
16;#per9;Esrom
17;#per9;Esrom
18;#per87;Arão
19;#per87;Arão
20;#per88;Aminadabe
21;#per88;Aminadabe
22;#per89;Naassom
23;#per89;Naassom
24;#per90;Salmom
25;#per90;Salmom
26;#per91;Raabe
27;#per92;Boaz
28;#per92;Boaz
29;#per93;Rute
30;#per94;Obede
31;#per94;Obede
32;#per95;Jessé
33;#per95;Jessé
34;#per35;Davi
35;#per35;Davi
36;#per39;Salomão
37;#per96;Urias
38;#per39;Salomão
39;#per63;Roboão
40;#per63;Roboão
41;#per64;Abias
42;#per64;Abias
43;#per65;Asa
44;#per65;Asa
45;#per66;Josafá
46;#per66;Josafá
47;#per67;Jorão
48;#per67;Jorão
49;#per68;Uzias
50;#per68;Uzias
51;#per69;Jotão
52;#per69;Jotão
53;#per70;Acaz
54;#per70;Acaz
55;#per71;Ezequias
56;#per71;Ezequias
57;#per72;Manassés
58;#per72;Manassés
59;#per73;Amom
60;#per73;Amom
61;#per74;Josias
62;#per74;Josias
63;#per75;Jeconias
64;#per75;Jeconias
65;#per76;Salatiel
66;#per76;Salatiel
67;#per77;Zorobabel
68;#per77;Zorobabel
69;#per78;Abiúde
70;#per78;Abiúde
71;#per79;Eliaquim
72;#per79;Eliaquim
73;#per80;Azor
74;#per80;Azor
75;#per81;Sadoque
76;#per81;Sadoque
77;#per82;Aquim
78;#per82;Aquim
79;#per83;Eliúde
80;#per83;Eliúde
81;#per84;Eleazar
82;#per84;Eleazar
83;#per85;Matã
84;#per85;Matã
85;#per86;Jacó
86;#per86;Jacó
87;#per12;José
88;#per11;Maria
89;#per1;Jesus
90;#per1;Jesus
91;#per2;Abraão
92;#per35;Davi
93;#per35;Davi
94;#per1;Jesus
95;#per1;Jesus
96;#per11;Maria
97;#per11;Maria
98;#per12;José
99;#per17;Espírito Santo
100;#per12;José
101;#org4;Anjo
102;#per14;Deus
103;#per12;José
104;#per1;Jesus
105;#per11;Maria
106;#per11;Maria
107;#per17;Espírito Santo
108;#per1;Jesus
109;#per1;Jesus
110;#per14;Deus
111;#org8;Profétas
112;#per11;Maria
113;#per1;Jesus
114;#per1;Jesus
115;#per14;Deus
116;#per12;José
117;#org4;Anjo
118;#per14;Deus
119;#per11;Maria
120;#per1;Jesus
121;#per1;Jesus
122;#per1;Jesus
123;#pla1;Belem
124;#pla2;Judeia
125;#tim8;Dias do rei Herodes
126;#per10;Herodes
127;#org10;Reis Magos
128;#pla39;Oriente
129;#pla3;Jerusalem
130;#per1;Jesus
131;#org13;Judeus
132;#per10;Herodes
133;#pla3;Jerusalem
134;#org12;Sacerdotes
135;#org5;Escribas
136;#per1;Jesus
137;#pla1;Belem
138;#pla2;Judeia
139;#org8;Profétas
140;#pla1;Belem
141;#pla2;Judeia
142;#pla2;Judeia
143;#per1;Jesus
144;#pla4;Israel
145;#per10;Herodes
146;#org10;Reis Magos
147;#pla1;Belem
148;#per1;Jesus
149;#per10;Herodes
150;#pla39;Oriente
151;#per1;Jesus
152;#per1;Jesus
153;#per11;Maria
154;#per11;Maria
155;#per10;Herodes
156;#pla39;Oriente
157;#org4;Anjo
158;#per14;Deus
159;#per12;José
160;#per1;Jesus
161;#per11;Maria
162;#pla5;Egito
163;#per10;Herodes
164;#per1;Jesus
165;#per12;José
166;#per1;Jesus
167;#per11;Maria
168;#pla5;Egito
169;#per10;Herodes
170;#per14;Deus
171;#org8;Profétas
172;#pla5;Egito
173;#per1;Jesus
174;#per10;Herodes
175;#pla1;Belem
176;#org10;Reis Magos
177;#org8;Profétas
178;#per15;Jeremias
179;#pla6;Ramá
180;#per16;Raquel
181;#per10;Herodes
182;#org4;Anjo
183;#per14;Deus
184;#per12;José
185;#pla5;Egito
186;#per1;Jesus
187;#per11;Maria
188;#pla4;Israel
189;#per1;Jesus
190;#per1;Jesus
191;#per11;Maria
192;#pla4;Israel
193;#per62;Arquelau
194;#pla2;Judeia
195;#per10;Herodes
196;#pla7;Geliléia
197;#pla8;Nazaré
198;#org8;Profétas
199;#per1;Jesus
200;#per18;João Batista
