;id;id_name
0;#org4;Engel
1;#org4;Engel
2;#org8;Propheten
3;#org10;Weisen aus dem Morgenland
4;#org5;Schriftgelehrte
5;#org5;Schriftgelehrte
6;#org8;Propheten
7;#per10;Herodes
8;#org4;Engel
9;#org8;Propheten
10;#per15;Jeremiah
11;#org4;Engel
12;#per18;Johannes der Täufer
13;#per19;Jesaja
14;#per18;Johannes der Täufer
15;#per18;Johannes der Täufer
16;#per18;Johannes der Täufer
17;#org2;Pharisäer
18;#org7;Saduzäer
19;#per18;Johannes der Täufer
20;#per18;Johannes der Täufer
21;#per18;Johannes der Täufer
22;#per18;Johannes der Täufer
23;#per1;Jesus
24;#per14;Gott
25;#per20;Teufel
26;#per1;Jesus
27;#per20;Teufel
28;#per1;Jesus
29;#per20;Teufel
30;#per1;Jesus
31;#per19;Jesaja
32;#per19;Jesaja
33;#per1;Jesus
34;#per1;Jesus
35;#per1;Jesus
36;#per1;Jesus
37;#per1;Jesus
38;#per1;Jesus
39;#per1;Jesus
40;#per1;Jesus
41;#per1;Jesus
42;#per1;Jesus
43;#per1;Jesus
44;#per1;Jesus
45;#per1;Jesus
46;#per1;Jesus
47;#per1;Jesus
48;#per1;Jesus
49;#per1;Jesus
50;#per1;Jesus
51;#per1;Jesus
52;#per1;Jesus
53;#per1;Jesus
54;#per1;Jesus
55;#per1;Jesus
56;#per1;Jesus
57;#per1;Jesus
58;#per1;Jesus
59;#per1;Jesus
60;#per1;Jesus
61;#per1;Jesus
62;#per1;Jesus
63;#per1;Jesus
64;#per1;Jesus
65;#per1;Jesus
66;#per1;Jesus
67;#per1;Jesus
68;#per1;Jesus
69;#per1;Jesus
70;#per1;Jesus
71;#per1;Jesus
72;#per1;Jesus
73;#per1;Jesus
74;#per1;Jesus
75;#per1;Jesus
76;#per1;Jesus
77;#per1;Jesus
78;#per1;Jesus
79;#per1;Jesus
80;#per1;Jesus
81;#per1;Jesus
82;#per1;Jesus
83;#per1;Jesus
84;#per1;Jesus
85;#per1;Jesus
86;#per1;Jesus
87;#per1;Jesus
88;#per1;Jesus
89;#per1;Jesus
90;#per1;Jesus
91;#per1;Jesus
92;#per1;Jesus
93;#per1;Jesus
94;#per1;Jesus
