;whoid;correspid;whoid_name;correspid_name
186;#per1;#per14;Jesús;Dios
187;#per1;#org3;Jesús;discípulos
188;#per1;#org0;Jesús;gente
189;#per1;#per14;Jesús;Dios
190;#per1;#org3;Jesús;discípulos
191;#per1;#org0;Jesús;gente
192;#per1;#per14;Jesús;Dios
193;#per1;#org3;Jesús;discípulos
194;#per1;#org0;Jesús;gente
195;#per1;#per14;Jesús;Dios
196;#per1;#org3;Jesús;discípulos
197;#per1;#org0;Jesús;gente
198;#per1;#per14;Jesús;Dios
199;#per1;#org3;Jesús;discípulos
200;#per1;#org0;Jesús;gente
201;#per1;#org3;Jesús;discípulos
202;#per1;#org0;Jesús;gente
203;#per1;#org3;Jesús;discípulos
204;#per1;#org0;Jesús;gente
205;#per1;#org3;Jesús;discípulos
206;#per1;#org0;Jesús;gente
207;#per1;#org3;Jesús;discípulos
208;#per1;#org0;Jesús;gente
209;#per1;#org3;Jesús;discípulos
210;#per1;#org0;Jesús;gente
211;#per1;#org3;Jesús;discípulos
212;#per1;#org0;Jesús;gente
213;#per1;#org3;Jesús;discípulos
214;#per1;#org0;Jesús;gente
215;#per1;#org3;Jesús;discípulos
216;#per1;#org0;Jesús;gente
217;#per1;#org3;Jesús;discípulos
218;#per1;#org0;Jesús;gente
219;#per1;#org3;Jesús;discípulos
220;#per1;#org0;Jesús;gente
221;#per1;#org3;Jesús;discípulos
222;#per1;#org0;Jesús;gente
223;#per1;#org3;Jesús;discípulos
224;#per1;#org0;Jesús;gente
225;#per1;#org3;Jesús;discípulos
226;#per1;#org0;Jesús;gente
227;#per1;#org3;Jesús;discípulos
228;#per1;#org0;Jesús;gente
229;#per1;#org3;Jesús;discípulos
230;#per1;#org0;Jesús;gente
231;#per1;#org3;Jesús;discípulos
232;#per1;#org0;Jesús;gente
233;#per1;#org3;Jesús;discípulos
234;#per1;#org0;Jesús;gente
235;#per1;#org3;Jesús;discípulos
236;#per1;#org0;Jesús;gente
237;#per1;#org3;Jesús;discípulos
238;#per1;#org0;Jesús;gente
239;#per1;#org3;Jesús;discípulos
240;#per1;#org0;Jesús;gente
241;#per1;#org3;Jesús;discípulos
242;#per1;#org0;Jesús;gente
243;#per1;#org3;Jesús;discípulos
244;#per1;#org0;Jesús;gente
245;#per1;#org3;Jesús;discípulos
246;#per1;#org0;Jesús;gente
247;#per1;#org3;Jesús;discípulos
248;#per1;#org0;Jesús;gente
249;#per1;#org3;Jesús;discípulos
250;#per1;#org0;Jesús;gente
251;#per1;#org3;Jesús;discípulos
252;#per1;#org0;Jesús;gente
253;#per1;#org3;Jesús;discípulos
254;#per1;#org0;Jesús;gente
255;#per1;#org3;Jesús;discípulos
256;#per1;#org0;Jesús;gente
257;#per1;#org3;Jesús;discípulos
258;#per1;#org0;Jesús;gente
259;#per1;#org3;Jesús;discípulos
260;#per1;#org0;Jesús;gente
261;#per1;#org3;Jesús;discípulos
262;#per1;#org0;Jesús;gente
263;#per1;#org3;Jesús;discípulos
264;#per1;#org0;Jesús;gente
265;#per1;#org3;Jesús;discípulos
266;#per1;#org0;Jesús;gente
267;#per1;#org3;Jesús;discípulos
268;#per1;#org0;Jesús;gente
269;#per1;#org3;Jesús;discípulos
270;#per1;#org0;Jesús;gente
271;#per1;#org3;Jesús;discípulos
272;#per1;#org0;Jesús;gente
273;#per1;#org3;Jesús;discípulos
274;#per1;#org0;Jesús;gente
275;#per1;#org3;Jesús;discípulos
276;#per1;#org0;Jesús;gente
277;#per1;#org3;Jesús;discípulos
278;#per1;#org0;Jesús;gente
279;#per1;#org3;Jesús;discípulos
280;#per1;#org0;Jesús;gente
281;#per1;#org3;Jesús;discípulos
282;#per1;#org0;Jesús;gente
283;#per1;#org3;Jesús;discípulos
284;#per1;#org0;Jesús;gente
285;#per1;#org3;Jesús;discípulos
286;#per1;#org0;Jesús;gente
287;#per1;#org3;Jesús;discípulos
288;#per1;#org0;Jesús;gente
289;#per1;#org3;Jesús;discípulos
290;#per1;#org0;Jesús;gente
291;#per1;#org3;Jesús;discípulos
292;#per1;#org0;Jesús;gente
293;#per1;#org3;Jesús;discípulos
294;#per1;#org0;Jesús;gente
295;#per1;#per0;Jesús;persona no definida
296;#per1;#org0;Jesús;gente
297;#per1;#per57;Jesús;Centurión
298;#per1;#org0;Jesús;gente
299;#per1;#per57;Jesús;Centurión
300;#per1;#org0;Jesús;gente
301;#per1;#per57;Jesús;Centurión
302;#per1;#org0;Jesús;gente
303;#per1;#per57;Jesús;Centurión
304;#per1;#per57;Jesús;Centurión
305;#per1;#org5;Jesús;escribas
306;#per1;#org3;Jesús;discípulos
307;#per1;#org3;Jesús;discípulos
308;#per1;#org6;Jesús;demonio
309;#per1;#org15;Jesús;enfermos
310;#per1;#org5;Jesús;escribas
311;#per1;#org5;Jesús;escribas
312;#per1;#org5;Jesús;escribas
313;#per1;#org15;Jesús;enfermos
314;#per1;#per27;Jesús;Mateo
315;#per1;#org2;Jesús;fariseos
316;#per1;#org2;Jesús;fariseos
317;#per1;#org27;Jesús;discípulos
318;#per1;#org27;Jesús;discípulos
319;#per1;#org27;Jesús;discípulos
320;#per1;#org15;Jesús;enfermos
321;#per1;#org0;Jesús;gente
322;#per1;#org15;Jesús;enfermos
323;#per1;#org15;Jesús;enfermos
324;#per1;#org15;Jesús;enfermos
325;#per1;#org3;Jesús;discípulos
326;#per1;#org3;Jesús;discípulos
327;#per1;#org3;Jesús;discípulos
328;#per1;#org3;Jesús;discípulos
329;#per1;#org3;Jesús;discípulos
330;#per1;#org3;Jesús;discípulos
331;#per1;#org3;Jesús;discípulos
332;#per1;#org3;Jesús;discípulos
333;#per1;#org3;Jesús;discípulos
334;#per1;#org3;Jesús;discípulos
335;#per1;#org3;Jesús;discípulos
336;#per1;#org3;Jesús;discípulos
337;#per1;#org3;Jesús;discípulos
338;#per1;#org3;Jesús;discípulos
339;#per1;#org3;Jesús;discípulos
340;#per1;#org3;Jesús;discípulos
341;#per1;#org3;Jesús;discípulos
342;#per1;#org3;Jesús;discípulos
343;#per1;#org3;Jesús;discípulos
344;#per1;#org3;Jesús;discípulos
345;#per1;#org3;Jesús;discípulos
346;#per1;#org3;Jesús;discípulos
347;#per1;#org3;Jesús;discípulos
348;#per1;#org3;Jesús;discípulos
349;#per1;#org3;Jesús;discípulos
350;#per1;#org3;Jesús;discípulos
351;#per1;#org3;Jesús;discípulos
352;#per1;#org3;Jesús;discípulos
353;#per1;#org3;Jesús;discípulos
354;#per1;#org3;Jesús;discípulos
355;#per1;#org3;Jesús;discípulos
356;#per1;#org3;Jesús;discípulos
357;#per1;#org3;Jesús;discípulos
358;#per1;#org3;Jesús;discípulos
359;#per1;#org3;Jesús;discípulos
360;#per1;#org3;Jesús;discípulos
361;#per1;#org3;Jesús;discípulos
362;#per1;#org3;Jesús;discípulos
363;#per1;#org3;Jesús;discípulos
364;#per1;#org3;Jesús;discípulos
365;#per1;#org27;Jesús;discípulos
366;#per1;#org27;Jesús;discípulos
367;#per1;#org27;Jesús;discípulos
368;#per1;#org0;Jesús;gente
369;#per1;#org0;Jesús;gente
370;#per1;#org0;Jesús;gente
371;#per1;#org0;Jesús;gente
372;#per1;#org0;Jesús;gente
373;#per1;#org0;Jesús;gente
374;#per1;#org0;Jesús;gente
375;#per1;#org0;Jesús;gente
376;#per1;#org0;Jesús;gente
377;#per1;#org0;Jesús;gente
378;#per1;#org0;Jesús;gente
379;#per1;#org0;Jesús;gente
380;#per1;#org0;Jesús;gente
381;#per1;#org0;Jesús;gente
382;#per1;#org0;Jesús;gente
383;#per1;#org0;Jesús;gente
384;#per1;#org0;Jesús;gente
385;#per1;#per14;Jesús;Dios
386;#per1;#per14;Jesús;Dios
387;#per1;#org0;Jesús;gente
388;#per1;#org0;Jesús;gente
389;#per1;#org0;Jesús;gente
390;#per1;#org0;Jesús;gente
391;#per1;#org2;Jesús;fariseos
392;#per1;#org2;Jesús;fariseos
393;#per1;#org2;Jesús;fariseos
394;#per1;#org2;Jesús;fariseos
395;#per1;#org2;Jesús;fariseos
396;#per1;#org2;Jesús;fariseos
397;#per1;#org2;Jesús;fariseos
398;#per1;#org2;Jesús;fariseos
399;#per1;#org15;Jesús;enfermos
400;#per1;#org2;Jesús;fariseos
401;#per1;#org2;Jesús;fariseos
402;#per1;#org2;Jesús;fariseos
403;#per1;#org2;Jesús;fariseos
404;#per1;#org2;Jesús;fariseos
405;#per1;#org2;Jesús;fariseos
406;#per1;#org2;Jesús;fariseos
407;#per1;#org2;Jesús;fariseos
408;#per1;#org2;Jesús;fariseos
409;#per1;#org2;Jesús;fariseos
410;#per1;#org2;Jesús;fariseos
411;#per1;#org2;Jesús;fariseos
412;#per1;#org2;Jesús;fariseos
413;#per1;#org2;Jesús;fariseos
414;#per1;#org5;Jesús;escribas
415;#per1;#org2;Jesús;fariseos
416;#per1;#org5;Jesús;escribas
417;#per1;#org2;Jesús;fariseos
418;#per1;#org5;Jesús;escribas
419;#per1;#org2;Jesús;fariseos
420;#per1;#org5;Jesús;escribas
421;#per1;#org2;Jesús;fariseos
422;#per1;#org5;Jesús;escribas
423;#per1;#org2;Jesús;fariseos
424;#per1;#org5;Jesús;escribas
425;#per1;#org2;Jesús;fariseos
426;#per1;#org5;Jesús;escribas
427;#per1;#per0;Jesús;persona no definida
428;#per1;#per0;Jesús;persona no definida
429;#per1;#per0;Jesús;persona no definida
430;#per1;#org0;Jesús;gente
431;#per1;#org0;Jesús;gente
432;#per1;#org0;Jesús;gente
433;#per1;#org0;Jesús;gente
434;#per1;#org0;Jesús;gente
435;#per1;#org0;Jesús;gente
436;#per1;#org0;Jesús;gente
437;#per1;#org3;Jesús;discípulos
438;#per1;#org3;Jesús;discípulos
439;#per1;#org3;Jesús;discípulos
440;#per1;#org3;Jesús;discípulos
441;#per1;#org3;Jesús;discípulos
442;#per1;#org3;Jesús;discípulos
443;#per1;#org3;Jesús;discípulos
444;#per1;#org3;Jesús;discípulos
445;#per1;#org3;Jesús;discípulos
446;#per1;#org3;Jesús;discípulos
447;#per1;#org3;Jesús;discípulos
448;#per1;#org3;Jesús;discípulos
449;#per1;#org3;Jesús;discípulos
450;#per1;#org3;Jesús;discípulos
451;#per1;#org3;Jesús;discípulos
452;#per1;#org3;Jesús;discípulos
453;#per1;#org3;Jesús;discípulos
454;#per1;#org3;Jesús;discípulos
455;#per1;#org3;Jesús;discípulos
456;#per1;#org3;Jesús;discípulos
457;#per1;#org3;Jesús;discípulos
458;#per1;#org3;Jesús;discípulos
459;#per1;#org3;Jesús;discípulos
460;#per1;#org3;Jesús;discípulos
461;#per1;#org3;Jesús;discípulos
462;#per1;#org3;Jesús;discípulos
463;#per1;#org3;Jesús;discípulos
464;#per1;#org3;Jesús;discípulos
465;#per1;#org3;Jesús;discípulos
466;#per1;#org3;Jesús;discípulos
467;#per1;#org3;Jesús;discípulos
468;#per1;#org3;Jesús;discípulos
469;#per1;#org3;Jesús;discípulos
470;#per1;#org3;Jesús;discípulos
471;#per1;#org3;Jesús;discípulos
472;#per1;#org3;Jesús;discípulos
473;#per1;#org3;Jesús;discípulos
474;#per1;#org3;Jesús;discípulos
475;#per1;#org3;Jesús;discípulos
476;#per1;#org0;Jesús;gente
477;#per1;#org3;Jesús;discípulos
478;#per1;#org3;Jesús;discípulos
479;#per1;#org3;Jesús;discípulos
480;#per1;#per21;Jesús;Simón Pedro
481;#per1;#per21;Jesús;Simón Pedro
482;#per1;#org2;Jesús;fariseos
483;#per1;#org5;Jesús;escribas
484;#per1;#org2;Jesús;fariseos
485;#per1;#org5;Jesús;escribas
486;#per1;#org2;Jesús;fariseos
487;#per1;#org5;Jesús;escribas
488;#per1;#org2;Jesús;fariseos
489;#per1;#org5;Jesús;escribas
490;#per1;#org2;Jesús;fariseos
491;#per1;#org5;Jesús;escribas
492;#per1;#org2;Jesús;fariseos
493;#per1;#org5;Jesús;escribas
494;#per1;#org2;Jesús;fariseos
495;#per1;#org5;Jesús;escribas
496;#per1;#org0;Jesús;gente
497;#per1;#org0;Jesús;gente
498;#per1;#org3;Jesús;discípulos
499;#per1;#org3;Jesús;discípulos
500;#per1;#org3;Jesús;discípulos
501;#per1;#org3;Jesús;discípulos
502;#per1;#org3;Jesús;discípulos
503;#per1;#org3;Jesús;discípulos
504;#per1;#org3;Jesús;discípulos
505;#per1;#org3;Jesús;discípulos
506;#per1;#per0;Jesús;persona no definida
507;#per1;#per0;Jesús;persona no definida
508;#per1;#org3;Jesús;discípulos
509;#per1;#org3;Jesús;discípulos
510;#per1;#per1;Jesús;Jesús
511;#per1;#org2;Jesús;fariseos
512;#per1;#org7;Jesús;saduceos
513;#per1;#org2;Jesús;fariseos
514;#per1;#org7;Jesús;saduceos
515;#per1;#org2;Jesús;fariseos
516;#per1;#org7;Jesús;saduceos
517;#per1;#org3;Jesús;discípulos
518;#per1;#org3;Jesús;discípulos
519;#per1;#org3;Jesús;discípulos
520;#per1;#org3;Jesús;discípulos
521;#per1;#org3;Jesús;discípulos
522;#per1;#org3;Jesús;discípulos
523;#per1;#org3;Jesús;discípulos
524;#per1;#per21;Jesús;Simón Pedro
525;#per1;#per21;Jesús;Simón Pedro
526;#per1;#per21;Jesús;Simón Pedro
527;#per1;#per21;Jesús;Simón Pedro
528;#per1;#org3;Jesús;discípulos
529;#per1;#org3;Jesús;discípulos
530;#per1;#org3;Jesús;discípulos
531;#per1;#org3;Jesús;discípulos
532;#per1;#org3;Jesús;discípulos
533;#per1;#per21;Jesús;Simón Pedro
534;#per1;#per4;Jesús;Jacob
535;#per1;#per25;Jesús;Juan
536;#per1;#per21;Jesús;Simón Pedro
537;#per1;#per4;Jesús;Jacob
538;#per1;#per25;Jesús;Juan
539;#per1;#org3;Jesús;discípulos
540;#per1;#org3;Jesús;discípulos
541;#per1;#org0;Jesús;gente
542;#per1;#org3;Jesús;discípulos
543;#per1;#org3;Jesús;discípulos
544;#per1;#org3;Jesús;discípulos
545;#per1;#org3;Jesús;discípulos
546;#per1;#per21;Jesús;Simón Pedro
547;#per1;#per21;Jesús;Simón Pedro
548;#per1;#per21;Jesús;Simón Pedro
549;#per1;#org3;Jesús;discípulos
550;#per1;#org3;Jesús;discípulos
551;#per1;#org3;Jesús;discípulos
552;#per1;#org3;Jesús;discípulos
553;#per1;#org3;Jesús;discípulos
554;#per1;#org3;Jesús;discípulos
555;#per1;#org3;Jesús;discípulos
556;#per1;#org3;Jesús;discípulos
557;#per1;#org3;Jesús;discípulos
558;#per1;#org3;Jesús;discípulos
559;#per1;#org3;Jesús;discípulos
560;#per1;#org3;Jesús;discípulos
561;#per1;#org3;Jesús;discípulos
562;#per1;#org3;Jesús;discípulos
563;#per1;#org3;Jesús;discípulos
564;#per1;#org3;Jesús;discípulos
565;#per1;#org3;Jesús;discípulos
566;#per1;#org3;Jesús;discípulos
567;#per1;#per21;Jesús;Simón Pedro
568;#per1;#org3;Jesús;discípulos
569;#per1;#org3;Jesús;discípulos
570;#per1;#org3;Jesús;discípulos
571;#per1;#org3;Jesús;discípulos
572;#per1;#org3;Jesús;discípulos
573;#per1;#org3;Jesús;discípulos
574;#per1;#org3;Jesús;discípulos
575;#per1;#org3;Jesús;discípulos
576;#per1;#org3;Jesús;discípulos
577;#per1;#org3;Jesús;discípulos
578;#per1;#org3;Jesús;discípulos
579;#per1;#org3;Jesús;discípulos
580;#per1;#org3;Jesús;discípulos
581;#per1;#org3;Jesús;discípulos
582;#per1;#org2;Jesús;fariseos
583;#per1;#org2;Jesús;fariseos
584;#per1;#org2;Jesús;fariseos
585;#per1;#org2;Jesús;fariseos
586;#per1;#org2;Jesús;fariseos
587;#per1;#org3;Jesús;discípulos
588;#per1;#org3;Jesús;discípulos
589;#per1;#org3;Jesús;discípulos
590;#per1;#per0;Jesús;persona no definida
591;#per1;#per0;Jesús;persona no definida
592;#per1;#per0;Jesús;persona no definida
593;#per1;#per0;Jesús;persona no definida
594;#per1;#org3;Jesús;discípulos
595;#per1;#org3;Jesús;discípulos
596;#per1;#org3;Jesús;discípulos
597;#per1;#per21;Jesús;Simón Pedro
598;#per1;#org3;Jesús;discípulos
599;#per1;#per21;Jesús;Simón Pedro
600;#per1;#org3;Jesús;discípulos
601;#per1;#per21;Jesús;Simón Pedro
602;#per1;#org3;Jesús;discípulos
603;#per1;#org3;Jesús;discípulos
604;#per1;#org3;Jesús;discípulos
605;#per1;#org3;Jesús;discípulos
606;#per1;#org3;Jesús;discípulos
607;#per1;#org3;Jesús;discípulos
608;#per1;#org3;Jesús;discípulos
609;#per1;#org3;Jesús;discípulos
610;#per1;#org3;Jesús;discípulos
611;#per1;#org3;Jesús;discípulos
612;#per1;#org3;Jesús;discípulos
613;#per1;#org3;Jesús;discípulos
614;#per1;#org3;Jesús;discípulos
615;#per1;#org3;Jesús;discípulos
616;#per1;#org3;Jesús;discípulos
617;#per1;#org3;Jesús;discípulos
618;#per1;#org3;Jesús;discípulos
619;#per1;#org3;Jesús;discípulos
620;#per1;#org3;Jesús;discípulos
621;#per1;#per41;Jesús;madre de hijos de Zebedeo
622;#per1;#per41;Jesús;madre de hijos de Zebedeo
623;#per1;#per23;Jesús;Jacobo
624;#per1;#per25;Jesús;Juan
625;#per1;#per23;Jesús;Jacobo
626;#per1;#per25;Jesús;Juan
627;#per1;#org3;Jesús;discípulos
628;#per1;#org3;Jesús;discípulos
629;#per1;#org3;Jesús;discípulos
630;#per1;#org3;Jesús;discípulos
631;#per1;#org15;Jesús;enfermos
632;#per1;#org3;Jesús;discípulos
633;#per1;#org3;Jesús;discípulos
634;#per1;#org0;Jesús;gente
635;#per1;#org12;Jesús;sacerdotes
636;#per1;#org5;Jesús;escribas
637;#per1;#per0;Jesús;persona no definida
638;#per1;#org3;Jesús;discípulos
639;#per1;#org3;Jesús;discípulos
640;#per1;#org12;Jesús;sacerdotes
641;#per1;#org25;Jesús;ancianos
642;#per1;#org12;Jesús;sacerdotes
643;#per1;#org25;Jesús;ancianos
644;#per1;#org12;Jesús;sacerdotes
645;#per1;#org12;Jesús;sacerdotes
646;#per1;#org25;Jesús;ancianos
647;#per1;#org12;Jesús;sacerdotes
648;#per1;#org25;Jesús;ancianos
649;#per1;#org12;Jesús;sacerdotes
650;#per1;#org25;Jesús;ancianos
651;#per1;#org12;Jesús;sacerdotes
652;#per1;#org12;Jesús;sacerdotes
653;#per1;#org25;Jesús;ancianos
654;#per1;#org12;Jesús;sacerdotes
655;#per1;#org25;Jesús;ancianos
656;#per1;#org12;Jesús;sacerdotes
657;#per1;#org25;Jesús;ancianos
658;#per1;#org12;Jesús;sacerdotes
659;#per1;#org25;Jesús;ancianos
660;#per1;#org12;Jesús;sacerdotes
661;#per1;#org25;Jesús;ancianos
662;#per1;#org12;Jesús;sacerdotes
663;#per1;#org25;Jesús;ancianos
664;#per1;#org12;Jesús;sacerdotes
665;#per1;#org25;Jesús;ancianos
666;#per1;#org12;Jesús;sacerdotes
667;#per1;#org25;Jesús;ancianos
668;#per1;#org12;Jesús;sacerdotes
669;#per1;#org25;Jesús;ancianos
670;#per1;#org12;Jesús;sacerdotes
671;#per1;#org25;Jesús;ancianos
672;#per1;#org12;Jesús;sacerdotes
673;#per1;#org25;Jesús;ancianos
674;#per1;#org12;Jesús;sacerdotes
675;#per1;#org25;Jesús;ancianos
676;#per1;#org12;Jesús;sacerdotes
677;#per1;#org25;Jesús;ancianos
678;#per1;#org12;Jesús;sacerdotes
679;#per1;#org25;Jesús;ancianos
680;#per1;#org0;Jesús;gente
681;#per1;#org0;Jesús;gente
682;#per1;#org0;Jesús;gente
683;#per1;#org0;Jesús;gente
684;#per1;#org0;Jesús;gente
685;#per1;#org0;Jesús;gente
686;#per1;#org0;Jesús;gente
687;#per1;#org0;Jesús;gente
688;#per1;#org0;Jesús;gente
689;#per1;#org0;Jesús;gente
690;#per1;#org0;Jesús;gente
691;#per1;#org0;Jesús;gente
692;#per1;#org0;Jesús;gente
693;#per1;#org2;Jesús;fariseos
694;#per1;#org9;Jesús;herodianos
695;#per1;#org2;Jesús;fariseos
696;#per1;#org9;Jesús;herodianos
697;#per1;#org2;Jesús;fariseos
698;#per1;#org9;Jesús;herodianos
699;#per1;#org2;Jesús;fariseos
700;#per1;#org9;Jesús;herodianos
701;#per1;#org7;Jesús;saduceos
702;#per1;#org7;Jesús;saduceos
703;#per1;#org7;Jesús;saduceos
704;#per1;#org7;Jesús;saduceos
705;#per1;#org2;Jesús;fariseos
706;#per1;#org2;Jesús;fariseos
707;#per1;#org2;Jesús;fariseos
708;#per1;#org2;Jesús;fariseos
