	id	type
0	b.MIC.1.1	verse
1	b.MIC.1.2	verse
2	b.MIC.1.3	verse
3	b.MIC.1.4	verse
4	b.MIC.1.5	verse
5	b.MIC.1.6	verse
6	b.MIC.1.7	verse
7	b.MIC.1.8	verse
8	b.MIC.1.9	verse
9	b.MIC.1.10	verse
10	b.MIC.1.11	verse
11	b.MIC.1.12	verse
12	b.MIC.1.13	verse
13	b.MIC.1.14	verse
14	b.MIC.1.15	verse
15	b.MIC.1.16	verse
16	b.MIC.2.1	verse
17	b.MIC.2.2	verse
18	b.MIC.2.3	verse
19	b.MIC.2.4	verse
20	b.MIC.2.5	verse
21	b.MIC.2.6	verse
22	b.MIC.2.7	verse
23	b.MIC.2.8	verse
24	b.MIC.2.9	verse
25	b.MIC.2.10	verse
26	b.MIC.2.11	verse
27	b.MIC.2.12	verse
28	b.MIC.2.13	verse
29	b.MIC.3.1	verse
30	b.MIC.3.2	verse
31	b.MIC.3.3	verse
32	b.MIC.3.4	verse
33	b.MIC.3.5	verse
34	b.MIC.3.6	verse
35	b.MIC.3.7	verse
36	b.MIC.3.8	verse
37	b.MIC.3.9	verse
38	b.MIC.3.10	verse
39	b.MIC.3.11	verse
40	b.MIC.3.12	verse
41	b.MIC.4.1	verse
42	b.MIC.4.2	verse
43	b.MIC.4.3	verse
44	b.MIC.4.4	verse
45	b.MIC.4.5	verse
46	b.MIC.4.6	verse
47	b.MIC.4.7	verse
48	b.MIC.4.8	verse
49	b.MIC.4.9	verse
50	b.MIC.4.10	verse
51	b.MIC.4.11	verse
52	b.MIC.4.12	verse
53	b.MIC.4.13	verse
54	b.MIC.5.1	verse
55	b.MIC.5.2	verse
56	b.MIC.5.3	verse
57	b.MIC.5.4	verse
58	b.MIC.5.5	verse
59	b.MIC.5.6	verse
60	b.MIC.5.7	verse
61	b.MIC.5.8	verse
62	b.MIC.5.9	verse
63	b.MIC.5.10	verse
64	b.MIC.5.11	verse
65	b.MIC.5.12	verse
66	b.MIC.5.13	verse
67	b.MIC.5.14	verse
68	b.MIC.5.15	verse
69	b.MIC.6.1	verse
70	b.MIC.6.2	verse
71	b.MIC.6.3	verse
72	b.MIC.6.4	verse
73	b.MIC.6.5	verse
74	b.MIC.6.6	verse
75	b.MIC.6.7	verse
76	b.MIC.6.8	verse
77	b.MIC.6.9	verse
78	b.MIC.6.10	verse
79	b.MIC.6.11	verse
80	b.MIC.6.12	verse
81	b.MIC.6.13	verse
82	b.MIC.6.14	verse
83	b.MIC.6.15	verse
84	b.MIC.6.16	verse
85	b.MIC.7.1	verse
86	b.MIC.7.2	verse
87	b.MIC.7.3	verse
88	b.MIC.7.4	verse
89	b.MIC.7.5	verse
90	b.MIC.7.6	verse
91	b.MIC.7.7	verse
92	b.MIC.7.8	verse
93	b.MIC.7.9	verse
94	b.MIC.7.10	verse
95	b.MIC.7.11	verse
96	b.MIC.7.12	verse
97	b.MIC.7.13	verse
98	b.MIC.7.14	verse
99	b.MIC.7.15	verse
100	b.MIC.7.16	verse
101	b.MIC.7.17	verse
102	b.MIC.7.18	verse
103	b.MIC.7.19	verse
104	b.MIC.7.20	verse
