	id	type
0	b.GEN.1.1	verse
1	b.GEN.1.2	verse
2	b.GEN.1.3	verse
3	b.GEN.1.4	verse
4	b.GEN.1.5	verse
5	b.GEN.1.6	verse
6	b.GEN.1.7	verse
7	b.GEN.1.8	verse
8	b.GEN.1.9	verse
9	b.GEN.1.10	verse
10	b.GEN.1.11	verse
11	b.GEN.1.12	verse
12	b.GEN.1.13	verse
13	b.GEN.1.14	verse
14	b.GEN.1.15	verse
15	b.GEN.1.16	verse
16	b.GEN.1.17	verse
17	b.GEN.1.18	verse
18	b.GEN.1.19	verse
19	b.GEN.1.20	verse
20	b.GEN.1.21	verse
21	b.GEN.1.22	verse
22	b.GEN.1.23	verse
23	b.GEN.1.24	verse
24	b.GEN.1.25	verse
25	b.GEN.1.26	verse
26	b.GEN.1.27	verse
27	b.GEN.1.28	verse
28	b.GEN.1.29	verse
29	b.GEN.1.30	verse
30	b.GEN.1.31	verse
31	b.GEN.2.1	verse
32	b.GEN.2.2	verse
33	b.GEN.2.3	verse
34	b.GEN.2.4	verse
35	b.GEN.2.5	verse
36	b.GEN.2.6	verse
37	b.GEN.2.7	verse
38	b.GEN.2.8	verse
39	b.GEN.2.9	verse
40	b.GEN.2.10	verse
41	b.GEN.2.11	verse
42	b.GEN.2.12	verse
43	b.GEN.2.13	verse
44	b.GEN.2.14	verse
45	b.GEN.2.15	verse
46	b.GEN.2.16	verse
47	b.GEN.2.17	verse
48	b.GEN.2.18	verse
49	b.GEN.2.19	verse
50	b.GEN.2.20	verse
51	b.GEN.2.21	verse
52	b.GEN.2.22	verse
53	b.GEN.2.23	verse
54	b.GEN.2.24	verse
55	b.GEN.2.25	verse
56	b.GEN.3.1	verse
57	b.GEN.3.2	verse
58	b.GEN.3.3	verse
59	b.GEN.3.4	verse
60	b.GEN.3.5	verse
61	b.GEN.3.6	verse
62	b.GEN.3.7	verse
63	b.GEN.3.8	verse
64	b.GEN.3.9	verse
65	b.GEN.3.10	verse
66	b.GEN.3.11	verse
67	b.GEN.3.12	verse
68	b.GEN.3.13	verse
69	b.GEN.3.14	verse
70	b.GEN.3.15	verse
71	b.GEN.3.16	verse
72	b.GEN.3.17	verse
73	b.GEN.3.18	verse
74	b.GEN.3.19	verse
75	b.GEN.3.20	verse
76	b.GEN.3.21	verse
77	b.GEN.3.22	verse
78	b.GEN.3.23	verse
79	b.GEN.3.24	verse
80	b.GEN.4.1	verse
81	b.GEN.4.2	verse
82	b.GEN.4.3	verse
83	b.GEN.4.4	verse
84	b.GEN.4.5	verse
85	b.GEN.4.6	verse
86	b.GEN.4.7	verse
87	b.GEN.4.8	verse
88	b.GEN.4.9	verse
89	b.GEN.4.10	verse
90	b.GEN.4.11	verse
91	b.GEN.4.12	verse
92	b.GEN.4.13	verse
93	b.GEN.4.14	verse
94	b.GEN.4.15	verse
95	b.GEN.4.16	verse
96	b.GEN.4.17	verse
97	b.GEN.4.18	verse
98	b.GEN.4.19	verse
99	b.GEN.4.20	verse
100	b.GEN.4.21	verse
101	b.GEN.4.22	verse
102	b.GEN.4.23	verse
103	b.GEN.4.24	verse
104	b.GEN.4.25	verse
105	b.GEN.4.26	verse
106	b.GEN.5.1	verse
107	b.GEN.5.2	verse
108	b.GEN.5.3	verse
109	b.GEN.5.4	verse
110	b.GEN.5.5	verse
111	b.GEN.5.6	verse
112	b.GEN.5.7	verse
113	b.GEN.5.8	verse
114	b.GEN.5.9	verse
115	b.GEN.5.10	verse
116	b.GEN.5.11	verse
117	b.GEN.5.12	verse
118	b.GEN.5.13	verse
119	b.GEN.5.14	verse
120	b.GEN.5.15	verse
121	b.GEN.5.16	verse
122	b.GEN.5.17	verse
123	b.GEN.5.18	verse
124	b.GEN.5.19	verse
125	b.GEN.5.20	verse
126	b.GEN.5.21	verse
127	b.GEN.5.22	verse
128	b.GEN.5.23	verse
129	b.GEN.5.24	verse
130	b.GEN.5.25	verse
131	b.GEN.5.26	verse
132	b.GEN.5.27	verse
133	b.GEN.5.28	verse
134	b.GEN.5.29	verse
135	b.GEN.5.30	verse
136	b.GEN.5.31	verse
137	b.GEN.5.32	verse
138	b.GEN.6.1	verse
139	b.GEN.6.2	verse
140	b.GEN.6.3	verse
141	b.GEN.6.4	verse
142	b.GEN.6.5	verse
143	b.GEN.6.6	verse
144	b.GEN.6.7	verse
145	b.GEN.6.8	verse
146	b.GEN.6.9	verse
147	b.GEN.6.10	verse
148	b.GEN.6.11	verse
149	b.GEN.6.12	verse
150	b.GEN.6.13	verse
151	b.GEN.6.14	verse
152	b.GEN.6.15	verse
153	b.GEN.6.16	verse
154	b.GEN.6.17	verse
155	b.GEN.6.18	verse
156	b.GEN.6.19	verse
157	b.GEN.6.20	verse
158	b.GEN.6.21	verse
159	b.GEN.6.22	verse
160	b.GEN.7.1	verse
161	b.GEN.7.2	verse
162	b.GEN.7.3	verse
163	b.GEN.7.4	verse
164	b.GEN.7.5	verse
165	b.GEN.7.6	verse
166	b.GEN.7.7	verse
167	b.GEN.7.8	verse
168	b.GEN.7.9	verse
169	b.GEN.7.10	verse
170	b.GEN.7.11	verse
171	b.GEN.7.12	verse
172	b.GEN.7.13	verse
173	b.GEN.7.14	verse
174	b.GEN.7.15	verse
175	b.GEN.7.16	verse
176	b.GEN.7.17	verse
177	b.GEN.7.18	verse
178	b.GEN.7.19	verse
179	b.GEN.7.20	verse
180	b.GEN.7.21	verse
181	b.GEN.7.22	verse
182	b.GEN.7.23	verse
183	b.GEN.7.24	verse
184	b.GEN.8.1	verse
185	b.GEN.8.2	verse
186	b.GEN.8.3	verse
187	b.GEN.8.4	verse
188	b.GEN.8.5	verse
189	b.GEN.8.6	verse
190	b.GEN.8.7	verse
191	b.GEN.8.8	verse
192	b.GEN.8.9	verse
193	b.GEN.8.10	verse
194	b.GEN.8.11	verse
195	b.GEN.8.12	verse
196	b.GEN.8.13	verse
197	b.GEN.8.14	verse
198	b.GEN.8.15	verse
199	b.GEN.8.16	verse
200	b.GEN.8.17	verse
201	b.GEN.8.18	verse
202	b.GEN.8.19	verse
203	b.GEN.8.20	verse
204	b.GEN.8.21	verse
205	b.GEN.8.22	verse
206	b.GEN.9.1	verse
207	b.GEN.9.2	verse
208	b.GEN.9.3	verse
209	b.GEN.9.4	verse
210	b.GEN.9.5	verse
211	b.GEN.9.6	verse
212	b.GEN.9.7	verse
213	b.GEN.9.8	verse
214	b.GEN.9.9	verse
215	b.GEN.9.10	verse
216	b.GEN.9.11	verse
217	b.GEN.9.12	verse
218	b.GEN.9.13	verse
219	b.GEN.9.14	verse
220	b.GEN.9.15	verse
221	b.GEN.9.16	verse
222	b.GEN.9.17	verse
223	b.GEN.9.18	verse
224	b.GEN.9.19	verse
225	b.GEN.9.20	verse
226	b.GEN.9.21	verse
227	b.GEN.9.22	verse
228	b.GEN.9.23	verse
229	b.GEN.9.24	verse
230	b.GEN.9.25	verse
231	b.GEN.9.26	verse
232	b.GEN.9.27	verse
233	b.GEN.9.28	verse
234	b.GEN.9.29	verse
235	b.GEN.10.1	verse
236	b.GEN.10.2	verse
237	b.GEN.10.3	verse
238	b.GEN.10.4	verse
239	b.GEN.10.5	verse
240	b.GEN.10.6	verse
241	b.GEN.10.7	verse
242	b.GEN.10.8	verse
243	b.GEN.10.9	verse
244	b.GEN.10.10	verse
245	b.GEN.10.11	verse
246	b.GEN.10.12	verse
247	b.GEN.10.13	verse
248	b.GEN.10.14	verse
