	id	type
0	b.1CO.1.1	verse
1	b.1CO.1.2	verse
2	b.1CO.1.3	verse
3	b.1CO.1.4	verse
4	b.1CO.1.5	verse
5	b.1CO.1.6	verse
6	b.1CO.1.7	verse
7	b.1CO.1.8	verse
8	b.1CO.1.9	verse
9	b.1CO.1.10	verse
10	b.1CO.1.11	verse
11	b.1CO.1.12	verse
12	b.1CO.1.13	verse
13	b.1CO.1.14	verse
14	b.1CO.1.15	verse
15	b.1CO.1.16	verse
16	b.1CO.1.17	verse
17	b.1CO.1.18	verse
18	b.1CO.1.19	verse
19	b.1CO.1.20	verse
20	b.1CO.1.21	verse
21	b.1CO.1.22	verse
22	b.1CO.1.23	verse
23	b.1CO.1.24	verse
24	b.1CO.1.25	verse
25	b.1CO.1.26	verse
26	b.1CO.1.27	verse
27	b.1CO.1.28	verse
28	b.1CO.1.29	verse
29	b.1CO.1.30	verse
30	b.1CO.1.31	verse
31	b.1CO.2.1	verse
32	b.1CO.2.2	verse
33	b.1CO.2.3	verse
34	b.1CO.2.4	verse
35	b.1CO.2.5	verse
36	b.1CO.2.6	verse
37	b.1CO.2.7	verse
38	b.1CO.2.8	verse
39	b.1CO.2.9	verse
40	b.1CO.2.10	verse
41	b.1CO.2.11	verse
42	b.1CO.2.12	verse
43	b.1CO.2.13	verse
44	b.1CO.2.14	verse
45	b.1CO.2.15	verse
46	b.1CO.2.16	verse
47	b.1CO.3.1	verse
48	b.1CO.3.2	verse
49	b.1CO.3.3	verse
50	b.1CO.3.4	verse
51	b.1CO.3.5	verse
52	b.1CO.3.6	verse
53	b.1CO.3.7	verse
54	b.1CO.3.8	verse
55	b.1CO.3.9	verse
56	b.1CO.3.10	verse
57	b.1CO.3.11	verse
58	b.1CO.3.12	verse
59	b.1CO.3.13	verse
60	b.1CO.3.14	verse
61	b.1CO.3.15	verse
62	b.1CO.3.16	verse
63	b.1CO.3.17	verse
64	b.1CO.3.18	verse
65	b.1CO.3.19	verse
66	b.1CO.3.20	verse
67	b.1CO.3.21	verse
68	b.1CO.3.22	verse
69	b.1CO.3.23	verse
70	b.1CO.4.1	verse
71	b.1CO.4.2	verse
72	b.1CO.4.3	verse
73	b.1CO.4.4	verse
74	b.1CO.4.5	verse
75	b.1CO.4.6	verse
76	b.1CO.4.7	verse
77	b.1CO.4.8	verse
78	b.1CO.4.9	verse
79	b.1CO.4.10	verse
80	b.1CO.4.11	verse
81	b.1CO.4.12	verse
82	b.1CO.4.13	verse
83	b.1CO.4.14	verse
84	b.1CO.4.15	verse
85	b.1CO.4.16	verse
86	b.1CO.4.17	verse
87	b.1CO.4.18	verse
88	b.1CO.4.19	verse
89	b.1CO.4.20	verse
90	b.1CO.4.21	verse
91	b.1CO.5.1	verse
92	b.1CO.5.2	verse
93	b.1CO.5.3	verse
94	b.1CO.5.4	verse
95	b.1CO.5.5	verse
96	b.1CO.5.6	verse
97	b.1CO.5.7	verse
98	b.1CO.5.8	verse
99	b.1CO.5.9	verse
100	b.1CO.5.10	verse
101	b.1CO.5.11	verse
102	b.1CO.5.12	verse
103	b.1CO.5.13	verse
104	b.1CO.6.1	verse
105	b.1CO.6.2	verse
106	b.1CO.6.3	verse
107	b.1CO.6.4	verse
108	b.1CO.6.5	verse
109	b.1CO.6.6	verse
110	b.1CO.6.7	verse
111	b.1CO.6.8	verse
112	b.1CO.6.9	verse
113	b.1CO.6.10	verse
114	b.1CO.6.11	verse
115	b.1CO.6.12	verse
116	b.1CO.6.13	verse
117	b.1CO.6.14	verse
118	b.1CO.6.15	verse
119	b.1CO.6.16	verse
120	b.1CO.6.17	verse
121	b.1CO.6.18	verse
122	b.1CO.6.19	verse
123	b.1CO.6.20	verse
124	b.1CO.7.1	verse
125	b.1CO.7.2	verse
126	b.1CO.7.3	verse
127	b.1CO.7.4	verse
128	b.1CO.7.5	verse
129	b.1CO.7.6	verse
130	b.1CO.7.7	verse
131	b.1CO.7.8	verse
132	b.1CO.7.9	verse
133	b.1CO.7.10	verse
134	b.1CO.7.11	verse
135	b.1CO.7.12	verse
136	b.1CO.7.13	verse
137	b.1CO.7.14	verse
138	b.1CO.7.15	verse
139	b.1CO.7.16	verse
140	b.1CO.7.17	verse
141	b.1CO.7.18	verse
142	b.1CO.7.19	verse
143	b.1CO.7.20	verse
144	b.1CO.7.21	verse
145	b.1CO.7.22	verse
146	b.1CO.7.23	verse
147	b.1CO.7.24	verse
148	b.1CO.7.25	verse
149	b.1CO.7.26	verse
150	b.1CO.7.27	verse
151	b.1CO.7.28	verse
152	b.1CO.7.29	verse
153	b.1CO.7.30	verse
154	b.1CO.7.31	verse
155	b.1CO.7.32	verse
156	b.1CO.7.33	verse
157	b.1CO.7.34	verse
158	b.1CO.7.35	verse
159	b.1CO.7.36	verse
160	b.1CO.7.37	verse
161	b.1CO.7.38	verse
162	b.1CO.7.39	verse
163	b.1CO.7.40	verse
164	b.1CO.8.1	verse
165	b.1CO.8.2	verse
166	b.1CO.8.3	verse
167	b.1CO.8.4	verse
168	b.1CO.8.5	verse
