	Source	Target	Weight	Type
55	b.HAG.1.2	b.HAG.2.7	7	Undirected
392	b.HAG.1.14	b.HAG.2.2	7	Undirected
15	b.HAG.1.1	b.HAG.2.2	7	Undirected
345	b.HAG.1.12	b.HAG.2.2	7	Undirected
57	b.HAG.1.2	b.HAG.2.9	6	Undirected
66	b.HAG.1.2	b.HAG.2.18	6	Undirected
544	b.HAG.2.7	b.HAG.2.18	6	Undirected
63	b.HAG.1.2	b.HAG.2.15	6	Undirected
268	b.HAG.1.9	b.HAG.2.3	6	Undirected
440	b.HAG.2.2	b.HAG.2.4	6	Undirected
593	b.HAG.2.11	b.HAG.2.13	6	Undirected
51	b.HAG.1.2	b.HAG.2.3	6	Undirected
45	b.HAG.1.2	b.HAG.1.11	6	Undirected
474	b.HAG.2.3	b.HAG.2.18	6	Undirected
43	b.HAG.1.2	b.HAG.1.9	6	Undirected
42	b.HAG.1.2	b.HAG.1.8	6	Undirected
255	b.HAG.1.8	b.HAG.2.18	6	Undirected
471	b.HAG.2.3	b.HAG.2.15	6	Undirected
272	b.HAG.1.9	b.HAG.2.7	6	Undirected
274	b.HAG.1.9	b.HAG.2.9	6	Undirected
592	b.HAG.2.11	b.HAG.2.12	6	Undirected
280	b.HAG.1.9	b.HAG.2.15	6	Undirected
283	b.HAG.1.9	b.HAG.2.18	6	Undirected
573	b.HAG.2.9	b.HAG.2.18	6	Undirected
347	b.HAG.1.12	b.HAG.2.4	6	Undirected
343	b.HAG.1.12	b.HAG.1.14	6	Undirected
570	b.HAG.2.9	b.HAG.2.15	6	Undirected
109	b.HAG.1.4	b.HAG.1.8	6	Undirected
110	b.HAG.1.4	b.HAG.1.9	6	Undirected
118	b.HAG.1.4	b.HAG.2.3	6	Undirected
325	b.HAG.1.11	b.HAG.2.7	6	Undirected
122	b.HAG.1.4	b.HAG.2.7	6	Undirected
133	b.HAG.1.4	b.HAG.2.18	6	Undirected
124	b.HAG.1.4	b.HAG.2.9	6	Undirected
38	b.HAG.1.2	b.HAG.1.4	6	Undirected
130	b.HAG.1.4	b.HAG.2.15	6	Undirected
252	b.HAG.1.8	b.HAG.2.15	6	Undirected
12	b.HAG.1.1	b.HAG.1.14	6	Undirected
535	b.HAG.2.7	b.HAG.2.9	6	Undirected
636	b.HAG.2.15	b.HAG.2.18	6	Undirected
240	b.HAG.1.8	b.HAG.2.3	6	Undirected
463	b.HAG.2.3	b.HAG.2.7	6	Undirected
246	b.HAG.1.8	b.HAG.2.9	6	Undirected
465	b.HAG.2.3	b.HAG.2.9	6	Undirected
232	b.HAG.1.8	b.HAG.1.9	6	Undirected
10	b.HAG.1.1	b.HAG.1.12	6	Undirected
244	b.HAG.1.8	b.HAG.2.7	6	Undirected
541	b.HAG.2.7	b.HAG.2.15	6	Undirected
604	b.HAG.2.12	b.HAG.2.13	6	Undirected
235	b.HAG.1.8	b.HAG.1.12	5	Undirected
301	b.HAG.1.10	b.HAG.2.9	5	Undirected
300	b.HAG.1.10	b.HAG.2.8	5	Undirected
289	b.HAG.1.10	b.HAG.1.11	5	Undirected
290	b.HAG.1.10	b.HAG.1.12	5	Undirected
299	b.HAG.1.10	b.HAG.2.7	5	Undirected
294	b.HAG.1.10	b.HAG.2.2	5	Undirected
298	b.HAG.1.10	b.HAG.2.6	5	Undirected
297	b.HAG.1.10	b.HAG.2.5	5	Undirected
296	b.HAG.1.10	b.HAG.2.4	5	Undirected
508	b.HAG.2.5	b.HAG.2.15	5	Undirected
506	b.HAG.2.5	b.HAG.2.13	5	Undirected
295	b.HAG.1.10	b.HAG.2.3	5	Undirected
507	b.HAG.2.5	b.HAG.2.14	5	Undirected
291	b.HAG.1.10	b.HAG.1.13	5	Undirected
305	b.HAG.1.10	b.HAG.2.13	5	Undirected
303	b.HAG.1.10	b.HAG.2.11	5	Undirected
505	b.HAG.2.5	b.HAG.2.12	5	Undirected
316	b.HAG.1.11	b.HAG.1.12	5	Undirected
501	b.HAG.2.5	b.HAG.2.8	5	Undirected
529	b.HAG.2.6	b.HAG.2.19	5	Undirected
528	b.HAG.2.6	b.HAG.2.18	5	Undirected
527	b.HAG.2.6	b.HAG.2.17	5	Undirected
502	b.HAG.2.5	b.HAG.2.9	5	Undirected
504	b.HAG.2.5	b.HAG.2.11	5	Undirected
526	b.HAG.2.6	b.HAG.2.16	5	Undirected
311	b.HAG.1.10	b.HAG.2.19	5	Undirected
304	b.HAG.1.10	b.HAG.2.12	5	Undirected
310	b.HAG.1.10	b.HAG.2.18	5	Undirected
309	b.HAG.1.10	b.HAG.2.17	5	Undirected
308	b.HAG.1.10	b.HAG.2.16	5	Undirected
307	b.HAG.1.10	b.HAG.2.15	5	Undirected
