	id	type
0	b.ZEC.1.1	verse
1	b.ZEC.1.2	verse
2	b.ZEC.1.3	verse
3	b.ZEC.1.4	verse
4	b.ZEC.1.5	verse
5	b.ZEC.1.6	verse
6	b.ZEC.1.7	verse
7	b.ZEC.1.8	verse
8	b.ZEC.1.9	verse
9	b.ZEC.1.10	verse
10	b.ZEC.1.11	verse
11	b.ZEC.1.12	verse
12	b.ZEC.1.13	verse
13	b.ZEC.1.14	verse
14	b.ZEC.1.15	verse
15	b.ZEC.1.16	verse
16	b.ZEC.1.17	verse
17	b.ZEC.1.18	verse
18	b.ZEC.1.19	verse
19	b.ZEC.1.20	verse
20	b.ZEC.1.21	verse
21	b.ZEC.2.1	verse
22	b.ZEC.2.2	verse
23	b.ZEC.2.3	verse
24	b.ZEC.2.4	verse
25	b.ZEC.2.5	verse
26	b.ZEC.2.6	verse
27	b.ZEC.2.7	verse
28	b.ZEC.2.8	verse
29	b.ZEC.2.9	verse
30	b.ZEC.2.10	verse
31	b.ZEC.2.11	verse
32	b.ZEC.2.12	verse
33	b.ZEC.2.13	verse
34	b.ZEC.3.1	verse
35	b.ZEC.3.2	verse
36	b.ZEC.3.3	verse
37	b.ZEC.3.4	verse
38	b.ZEC.3.5	verse
39	b.ZEC.3.6	verse
40	b.ZEC.3.7	verse
41	b.ZEC.3.8	verse
42	b.ZEC.3.9	verse
43	b.ZEC.3.10	verse
44	b.ZEC.4.1	verse
45	b.ZEC.4.2	verse
46	b.ZEC.4.3	verse
47	b.ZEC.4.4	verse
48	b.ZEC.4.5	verse
49	b.ZEC.4.6	verse
50	b.ZEC.4.7	verse
51	b.ZEC.4.8	verse
52	b.ZEC.4.9	verse
53	b.ZEC.4.10	verse
54	b.ZEC.4.11	verse
55	b.ZEC.4.12	verse
56	b.ZEC.4.13	verse
57	b.ZEC.4.14	verse
58	b.ZEC.5.1	verse
59	b.ZEC.5.2	verse
60	b.ZEC.5.3	verse
61	b.ZEC.5.4	verse
62	b.ZEC.5.5	verse
63	b.ZEC.5.6	verse
64	b.ZEC.5.7	verse
65	b.ZEC.5.8	verse
66	b.ZEC.5.9	verse
67	b.ZEC.5.10	verse
68	b.ZEC.5.11	verse
69	b.ZEC.6.1	verse
70	b.ZEC.6.2	verse
71	b.ZEC.6.3	verse
72	b.ZEC.6.4	verse
73	b.ZEC.6.5	verse
74	b.ZEC.6.6	verse
75	b.ZEC.6.7	verse
76	b.ZEC.6.8	verse
77	b.ZEC.6.9	verse
78	b.ZEC.6.10	verse
79	b.ZEC.6.11	verse
80	b.ZEC.6.12	verse
81	b.ZEC.6.13	verse
82	b.ZEC.6.14	verse
83	b.ZEC.6.15	verse
84	b.ZEC.7.1	verse
85	b.ZEC.7.2	verse
86	b.ZEC.7.3	verse
87	b.ZEC.7.4	verse
88	b.ZEC.7.5	verse
89	b.ZEC.7.6	verse
90	b.ZEC.7.7	verse
91	b.ZEC.7.8	verse
92	b.ZEC.7.9	verse
93	b.ZEC.7.10	verse
94	b.ZEC.7.11	verse
95	b.ZEC.7.12	verse
96	b.ZEC.7.13	verse
97	b.ZEC.7.14	verse
98	b.ZEC.8.1	verse
99	b.ZEC.8.2	verse
100	b.ZEC.8.3	verse
101	b.ZEC.8.4	verse
102	b.ZEC.8.5	verse
103	b.ZEC.8.6	verse
104	b.ZEC.8.7	verse
105	b.ZEC.8.8	verse
106	b.ZEC.8.9	verse
107	b.ZEC.8.10	verse
108	b.ZEC.8.11	verse
109	b.ZEC.8.12	verse
110	b.ZEC.8.13	verse
111	b.ZEC.8.14	verse
112	b.ZEC.8.15	verse
113	b.ZEC.8.16	verse
114	b.ZEC.8.17	verse
115	b.ZEC.8.18	verse
116	b.ZEC.8.19	verse
117	b.ZEC.8.20	verse
118	b.ZEC.8.21	verse
119	b.ZEC.8.22	verse
120	b.ZEC.8.23	verse
121	b.ZEC.9.1	verse
122	b.ZEC.9.2	verse
123	b.ZEC.9.3	verse
124	b.ZEC.9.4	verse
125	b.ZEC.9.5	verse
126	b.ZEC.9.6	verse
127	b.ZEC.9.7	verse
128	b.ZEC.9.8	verse
129	b.ZEC.9.9	verse
130	b.ZEC.9.10	verse
131	b.ZEC.9.11	verse
132	b.ZEC.9.12	verse
133	b.ZEC.9.13	verse
134	b.ZEC.9.14	verse
135	b.ZEC.9.15	verse
136	b.ZEC.9.16	verse
137	b.ZEC.9.17	verse
138	b.ZEC.10.1	verse
139	b.ZEC.10.2	verse
140	b.ZEC.10.3	verse
141	b.ZEC.10.4	verse
142	b.ZEC.10.5	verse
143	b.ZEC.10.6	verse
144	b.ZEC.10.7	verse
145	b.ZEC.10.8	verse
146	b.ZEC.10.9	verse
147	b.ZEC.10.10	verse
148	b.ZEC.10.11	verse
149	b.ZEC.10.12	verse
150	b.ZEC.11.1	verse
151	b.ZEC.11.2	verse
152	b.ZEC.11.3	verse
153	b.ZEC.11.4	verse
154	b.ZEC.11.5	verse
155	b.ZEC.11.6	verse
156	b.ZEC.11.7	verse
157	b.ZEC.11.8	verse
158	b.ZEC.11.9	verse
159	b.ZEC.11.10	verse
160	b.ZEC.11.11	verse
161	b.ZEC.11.12	verse
162	b.ZEC.11.13	verse
163	b.ZEC.11.14	verse
164	b.ZEC.11.15	verse
165	b.ZEC.11.16	verse
166	b.ZEC.11.17	verse
167	b.ZEC.12.1	verse
168	b.ZEC.12.2	verse
169	b.ZEC.12.3	verse
170	b.ZEC.12.4	verse
171	b.ZEC.12.5	verse
172	b.ZEC.12.6	verse
173	b.ZEC.12.7	verse
174	b.ZEC.12.8	verse
175	b.ZEC.12.9	verse
176	b.ZEC.12.10	verse
177	b.ZEC.12.11	verse
178	b.ZEC.12.12	verse
179	b.ZEC.12.13	verse
180	b.ZEC.12.14	verse
181	b.ZEC.13.1	verse
182	b.ZEC.13.2	verse
183	b.ZEC.13.3	verse
184	b.ZEC.13.4	verse
185	b.ZEC.13.5	verse
186	b.ZEC.13.6	verse
187	b.ZEC.13.7	verse
188	b.ZEC.13.8	verse
189	b.ZEC.13.9	verse
190	b.ZEC.14.1	verse
191	b.ZEC.14.2	verse
192	b.ZEC.14.3	verse
193	b.ZEC.14.4	verse
194	b.ZEC.14.5	verse
195	b.ZEC.14.6	verse
196	b.ZEC.14.7	verse
197	b.ZEC.14.8	verse
198	b.ZEC.14.9	verse
199	b.ZEC.14.10	verse
200	b.ZEC.14.11	verse
201	b.ZEC.14.12	verse
202	b.ZEC.14.13	verse
203	b.ZEC.14.14	verse
204	b.ZEC.14.15	verse
205	b.ZEC.14.16	verse
206	b.ZEC.14.17	verse
207	b.ZEC.14.18	verse
208	b.ZEC.14.19	verse
209	b.ZEC.14.20	verse
210	b.ZEC.14.21	verse
