	id	type
0	b.ECC.1.1	verse
1	b.ECC.1.2	verse
2	b.ECC.1.3	verse
3	b.ECC.1.4	verse
4	b.ECC.1.5	verse
5	b.ECC.1.6	verse
6	b.ECC.1.7	verse
7	b.ECC.1.8	verse
8	b.ECC.1.9	verse
9	b.ECC.1.10	verse
10	b.ECC.1.11	verse
11	b.ECC.1.12	verse
12	b.ECC.1.13	verse
13	b.ECC.1.14	verse
14	b.ECC.1.15	verse
15	b.ECC.1.16	verse
16	b.ECC.1.17	verse
17	b.ECC.1.18	verse
18	b.ECC.2.1	verse
19	b.ECC.2.2	verse
20	b.ECC.2.3	verse
21	b.ECC.2.4	verse
22	b.ECC.2.5	verse
23	b.ECC.2.6	verse
24	b.ECC.2.7	verse
25	b.ECC.2.8	verse
26	b.ECC.2.9	verse
27	b.ECC.2.10	verse
28	b.ECC.2.11	verse
29	b.ECC.2.12	verse
30	b.ECC.2.13	verse
31	b.ECC.2.14	verse
32	b.ECC.2.15	verse
33	b.ECC.2.16	verse
34	b.ECC.2.17	verse
35	b.ECC.2.18	verse
36	b.ECC.2.19	verse
37	b.ECC.2.20	verse
38	b.ECC.2.21	verse
39	b.ECC.2.22	verse
40	b.ECC.2.23	verse
41	b.ECC.2.24	verse
42	b.ECC.2.25	verse
43	b.ECC.2.26	verse
44	b.ECC.3.1	verse
45	b.ECC.3.2	verse
46	b.ECC.3.3	verse
47	b.ECC.3.4	verse
48	b.ECC.3.5	verse
49	b.ECC.3.6	verse
50	b.ECC.3.7	verse
51	b.ECC.3.8	verse
52	b.ECC.3.9	verse
53	b.ECC.3.10	verse
54	b.ECC.3.11	verse
55	b.ECC.3.12	verse
56	b.ECC.3.13	verse
57	b.ECC.3.14	verse
58	b.ECC.3.15	verse
59	b.ECC.3.16	verse
60	b.ECC.3.17	verse
61	b.ECC.3.18	verse
62	b.ECC.3.19	verse
63	b.ECC.3.20	verse
64	b.ECC.3.21	verse
65	b.ECC.3.22	verse
66	b.ECC.4.1	verse
67	b.ECC.4.2	verse
68	b.ECC.4.3	verse
69	b.ECC.4.4	verse
70	b.ECC.4.5	verse
71	b.ECC.4.6	verse
