	id
0	#pla161
1	#org19
2	#pla18
3	#per19
4	#org93
5	#pla2
6	#pla162
7	#pla29
8	#pla19
9	#per472
10	#org8
11	#per4
12	#per128
13	#pla12
14	#pla108
15	#org104
16	#pla154
17	#pla9
18	#per17
19	#pla41
20	#org106
21	#org43
22	#org65
23	#per474
24	#pla3
25	#per131
26	#per39
27	#per14
28	#org107
29	#pla30
30	#tim16
31	#org108
32	#pla22
33	#pla155
34	#org103
35	#org48
36	#pla39
37	#pla42
38	#org53
39	#pla137
40	#pla159
41	#org105
42	#pla13
43	#pla158
44	#pla160
45	#pla151
46	#per95
47	#org102
48	#org24
49	#per2
50	#pla157
51	#pla73
52	#per5
53	#pla156
54	#org109
55	#wor1
56	#org39
57	#org13
58	#per34
59	#org100
60	#org101
61	#per101
62	#per35
63	#pla4
64	#per1
65	#org18
66	#per473
67	#pla72
68	#org0
69	#pla127
70	#org44
71	#pla15
72	#org70
73	#pla5
74	#pla140
75	#org81
76	#wor4
77	#pla163
78	#per475
79	#org146
80	#org4
81	#per0
