	id	type
0	b.HAB.1.1	verse
1	b.HAB.1.2	verse
2	b.HAB.1.3	verse
3	b.HAB.1.4	verse
4	b.HAB.1.5	verse
5	b.HAB.1.6	verse
6	b.HAB.1.7	verse
7	b.HAB.1.8	verse
8	b.HAB.1.9	verse
9	b.HAB.1.10	verse
10	b.HAB.1.11	verse
11	b.HAB.1.12	verse
12	b.HAB.1.13	verse
13	b.HAB.1.14	verse
14	b.HAB.1.15	verse
15	b.HAB.1.16	verse
16	b.HAB.1.17	verse
17	b.HAB.2.1	verse
18	b.HAB.2.2	verse
19	b.HAB.2.3	verse
20	b.HAB.2.4	verse
21	b.HAB.2.5	verse
22	b.HAB.2.6	verse
23	b.HAB.2.7	verse
24	b.HAB.2.8	verse
25	b.HAB.2.9	verse
26	b.HAB.2.10	verse
27	b.HAB.2.11	verse
28	b.HAB.2.12	verse
29	b.HAB.2.13	verse
30	b.HAB.2.14	verse
31	b.HAB.2.15	verse
32	b.HAB.2.16	verse
33	b.HAB.2.17	verse
34	b.HAB.2.18	verse
35	b.HAB.2.19	verse
36	b.HAB.2.20	verse
37	b.HAB.3.1	verse
38	b.HAB.3.2	verse
39	b.HAB.3.3	verse
40	b.HAB.3.4	verse
41	b.HAB.3.5	verse
42	b.HAB.3.6	verse
43	b.HAB.3.7	verse
44	b.HAB.3.8	verse
45	b.HAB.3.9	verse
46	b.HAB.3.10	verse
47	b.HAB.3.11	verse
48	b.HAB.3.12	verse
49	b.HAB.3.13	verse
50	b.HAB.3.14	verse
51	b.HAB.3.15	verse
52	b.HAB.3.16	verse
53	b.HAB.3.17	verse
54	b.HAB.3.18	verse
55	b.HAB.3.19	verse
