	id	type
0	b.TIT.1.1	verse
1	b.TIT.1.2	verse
2	b.TIT.1.3	verse
3	b.TIT.1.4	verse
4	b.TIT.1.5	verse
5	b.TIT.1.6	verse
6	b.TIT.1.7	verse
7	b.TIT.1.8	verse
8	b.TIT.1.9	verse
9	b.TIT.1.10	verse
10	b.TIT.1.11	verse
11	b.TIT.1.12	verse
12	b.TIT.1.13	verse
13	b.TIT.1.14	verse
14	b.TIT.1.15	verse
15	b.TIT.1.16	verse
16	b.TIT.2.1	verse
17	b.TIT.2.2	verse
18	b.TIT.2.3	verse
19	b.TIT.2.4	verse
20	b.TIT.2.5	verse
21	b.TIT.2.6	verse
22	b.TIT.2.7	verse
23	b.TIT.2.8	verse
24	b.TIT.2.9	verse
25	b.TIT.2.10	verse
26	b.TIT.2.11	verse
27	b.TIT.2.12	verse
28	b.TIT.2.13	verse
29	b.TIT.2.14	verse
30	b.TIT.2.15	verse
31	b.TIT.3.1	verse
32	b.TIT.3.2	verse
33	b.TIT.3.3	verse
34	b.TIT.3.4	verse
35	b.TIT.3.5	verse
36	b.TIT.3.6	verse
37	b.TIT.3.7	verse
38	b.TIT.3.8	verse
39	b.TIT.3.9	verse
40	b.TIT.3.10	verse
41	b.TIT.3.11	verse
42	b.TIT.3.12	verse
43	b.TIT.3.13	verse
44	b.TIT.3.14	verse
45	b.TIT.3.15	verse
