	Source	Target	Weight	Type
0	#per576	#pla2	3	Undirected
1	#per14	#per575	31	Undirected
2	#per576	#per76	4	Undirected
3	#org70	#pla4	1	Undirected
4	#org0	#per14	4	Undirected
5	#per575	#tim19	1	Undirected
6	#per576	#per77	5	Undirected
7	#org0	#per77	4	Undirected
8	#org70	#per574	29	Undirected
9	#per575	#wor1	1	Undirected
10	#per575	#pla41	1	Undirected
11	#per574	#pla4	1	Undirected
12	#per14	#pla5	1	Undirected
13	#per1	#per575	1	Undirected
14	#per14	#pla30	10	Undirected
15	#per574	#per577	2	Undirected
16	#per77	#wor1	1	Undirected
17	#per577	#tim19	3	Undirected
18	#org0	#pla30	2	Undirected
19	#per575	#pla4	1	Undirected
20	#per1	#per574	1	Undirected
21	#per576	#pla30	1	Undirected
22	#per14	#per577	2	Undirected
23	#per14	#pla41	1	Undirected
24	#pla2	#pla30	1	Undirected
25	#per574	#per576	4	Undirected
26	#per574	#per76	4	Undirected
27	#per574	#pla41	1	Undirected
28	#per1	#per14	1	Undirected
29	#per14	#per576	5	Undirected
30	#per574	#pla5	1	Undirected
31	#per575	#per577	1	Undirected
32	#per77	#pla30	10	Undirected
33	#org70	#pla2	2	Undirected
34	#per77	#pla5	1	Undirected
35	#per575	#per576	5	Undirected
36	#per76	#per77	5	Undirected
37	#per574	#tim19	4	Undirected
38	#org0	#per1	1	Undirected
39	#per77	#pla41	1	Undirected
40	#per574	#wor1	1	Undirected
41	#org12	#per77	3	Undirected
42	#per577	#pla2	1	Undirected
43	#per574	#per575	30	Undirected
44	#org12	#per574	3	Undirected
45	#per577	#per76	1	Undirected
46	#per574	#pla30	9	Undirected
47	#per1	#pla30	1	Undirected
48	#per77	#pla2	4	Undirected
49	#org0	#per574	4	Undirected
50	#per577	#per77	1	Undirected
51	#per576	#per577	1	Undirected
52	#per76	#tim19	1	Undirected
53	#per14	#per76	5	Undirected
54	#per576	#pla41	1	Undirected
55	#per14	#wor1	1	Undirected
56	#per14	#pla2	4	Undirected
57	#org70	#pla30	10	Undirected
58	#per14	#pla4	1	Undirected
59	#org70	#per77	30	Undirected
60	#org0	#pla4	1	Undirected
61	#org70	#per1	1	Undirected
62	#per575	#per77	31	Undirected
63	#per576	#tim19	1	Undirected
64	#per14	#tim19	4	Undirected
65	#per77	#pla4	1	Undirected
66	#per575	#pla30	10	Undirected
67	#per575	#per76	4	Undirected
68	#org12	#per14	3	Undirected
69	#per575	#pla2	3	Undirected
70	#per574	#pla2	3	Undirected
71	#per14	#per77	34	Undirected
72	#pla2	#tim19	1	Undirected
73	#org70	#per14	30	Undirected
74	#per1	#per77	1	Undirected
75	#org70	#pla5	1	Undirected
76	#org70	#wor1	1	Undirected
77	#org12	#per575	3	Undirected
78	#org70	#pla41	1	Undirected
79	#org70	#per76	3	Undirected
80	#per574	#per77	33	Undirected
81	#org12	#wor1	1	Undirected
82	#org12	#org70	3	Undirected
83	#per575	#pla5	1	Undirected
84	#org0	#per575	3	Undirected
85	#per77	#tim19	1	Undirected
86	#per14	#per574	36	Undirected
87	#per76	#pla2	3	Undirected
88	#org70	#per576	4	Undirected
89	#per76	#pla30	1	Undirected
90	#org0	#org70	3	Undirected
91	#org70	#per575	30	Undirected
