	id	type
0	b.LEV.1.1	verse
1	b.LEV.1.2	verse
2	b.LEV.1.3	verse
3	b.LEV.1.4	verse
4	b.LEV.1.5	verse
5	b.LEV.1.6	verse
6	b.LEV.1.7	verse
7	b.LEV.1.8	verse
8	b.LEV.1.9	verse
9	b.LEV.1.10	verse
10	b.LEV.1.11	verse
11	b.LEV.1.12	verse
12	b.LEV.1.13	verse
13	b.LEV.1.14	verse
14	b.LEV.1.15	verse
15	b.LEV.1.16	verse
16	b.LEV.1.17	verse
17	b.LEV.2.1	verse
18	b.LEV.2.2	verse
19	b.LEV.2.3	verse
20	b.LEV.2.4	verse
21	b.LEV.2.5	verse
22	b.LEV.2.6	verse
23	b.LEV.2.7	verse
24	b.LEV.2.8	verse
25	b.LEV.2.9	verse
26	b.LEV.2.10	verse
27	b.LEV.2.11	verse
28	b.LEV.2.12	verse
29	b.LEV.2.13	verse
30	b.LEV.2.14	verse
31	b.LEV.2.15	verse
32	b.LEV.2.16	verse
33	b.LEV.3.1	verse
34	b.LEV.3.2	verse
35	b.LEV.3.3	verse
36	b.LEV.3.4	verse
37	b.LEV.3.5	verse
38	b.LEV.3.6	verse
39	b.LEV.3.7	verse
40	b.LEV.3.8	verse
41	b.LEV.3.9	verse
42	b.LEV.3.10	verse
43	b.LEV.3.11	verse
44	b.LEV.3.12	verse
45	b.LEV.3.13	verse
46	b.LEV.3.14	verse
47	b.LEV.3.15	verse
48	b.LEV.3.16	verse
49	b.LEV.3.17	verse
50	b.LEV.4.1	verse
51	b.LEV.4.2	verse
52	b.LEV.4.3	verse
53	b.LEV.4.4	verse
54	b.LEV.4.5	verse
55	b.LEV.4.6	verse
56	b.LEV.4.7	verse
57	b.LEV.4.8	verse
58	b.LEV.4.9	verse
59	b.LEV.4.10	verse
60	b.LEV.4.11	verse
61	b.LEV.4.12	verse
62	b.LEV.4.13	verse
63	b.LEV.4.14	verse
64	b.LEV.4.15	verse
65	b.LEV.4.16	verse
66	b.LEV.4.17	verse
67	b.LEV.4.18	verse
68	b.LEV.4.19	verse
69	b.LEV.4.20	verse
70	b.LEV.4.21	verse
71	b.LEV.4.22	verse
72	b.LEV.4.23	verse
73	b.LEV.4.24	verse
74	b.LEV.4.25	verse
75	b.LEV.4.26	verse
76	b.LEV.4.27	verse
77	b.LEV.4.28	verse
78	b.LEV.4.29	verse
79	b.LEV.4.30	verse
80	b.LEV.4.31	verse
81	b.LEV.4.32	verse
82	b.LEV.4.33	verse
83	b.LEV.4.34	verse
84	b.LEV.4.35	verse
85	b.LEV.5.1	verse
86	b.LEV.5.2	verse
87	b.LEV.5.3	verse
88	b.LEV.5.4	verse
89	b.LEV.5.5	verse
90	b.LEV.5.6	verse
91	b.LEV.5.7	verse
92	b.LEV.5.8	verse
93	b.LEV.5.9	verse
94	b.LEV.5.10	verse
95	b.LEV.5.11	verse
96	b.LEV.5.12	verse
97	b.LEV.5.13	verse
98	b.LEV.5.14	verse
99	b.LEV.5.15	verse
100	b.LEV.5.16	verse
101	b.LEV.5.17	verse
102	b.LEV.5.18	verse
103	b.LEV.5.19	verse
104	b.LEV.6.1	verse
105	b.LEV.6.2	verse
106	b.LEV.6.3	verse
107	b.LEV.6.4	verse
108	b.LEV.6.5	verse
109	b.LEV.6.6	verse
110	b.LEV.6.7	verse
111	b.LEV.6.8	verse
112	b.LEV.6.9	verse
113	b.LEV.6.10	verse
114	b.LEV.6.11	verse
115	b.LEV.6.12	verse
116	b.LEV.6.13	verse
117	b.LEV.6.14	verse
118	b.LEV.6.15	verse
119	b.LEV.6.16	verse
120	b.LEV.6.17	verse
121	b.LEV.6.18	verse
122	b.LEV.6.19	verse
123	b.LEV.6.20	verse
124	b.LEV.6.21	verse
125	b.LEV.6.22	verse
126	b.LEV.6.23	verse
127	b.LEV.6.24	verse
128	b.LEV.6.25	verse
129	b.LEV.6.26	verse
130	b.LEV.6.27	verse
131	b.LEV.6.28	verse
132	b.LEV.6.29	verse
133	b.LEV.6.30	verse
134	b.LEV.7.1	verse
135	b.LEV.7.2	verse
136	b.LEV.7.3	verse
137	b.LEV.7.4	verse
138	b.LEV.7.5	verse
139	b.LEV.7.6	verse
140	b.LEV.7.7	verse
141	b.LEV.7.8	verse
142	b.LEV.7.9	verse
143	b.LEV.7.10	verse
144	b.LEV.7.11	verse
145	b.LEV.7.12	verse
146	b.LEV.7.13	verse
147	b.LEV.7.14	verse
148	b.LEV.7.15	verse
149	b.LEV.7.16	verse
150	b.LEV.7.17	verse
151	b.LEV.7.18	verse
152	b.LEV.7.19	verse
153	b.LEV.7.20	verse
154	b.LEV.7.21	verse
155	b.LEV.7.22	verse
156	b.LEV.7.23	verse
157	b.LEV.7.24	verse
158	b.LEV.7.25	verse
159	b.LEV.7.26	verse
160	b.LEV.7.27	verse
161	b.LEV.7.28	verse
162	b.LEV.7.29	verse
163	b.LEV.7.30	verse
164	b.LEV.7.31	verse
165	b.LEV.7.32	verse
166	b.LEV.7.33	verse
167	b.LEV.7.34	verse
168	b.LEV.7.35	verse
169	b.LEV.7.36	verse
170	b.LEV.7.37	verse
171	b.LEV.7.38	verse
172	b.LEV.8.1	verse
173	b.LEV.8.2	verse
174	b.LEV.8.3	verse
175	b.LEV.8.4	verse
176	b.LEV.8.5	verse
177	b.LEV.8.6	verse
178	b.LEV.8.7	verse
179	b.LEV.8.8	verse
180	b.LEV.8.9	verse
181	b.LEV.8.10	verse
182	b.LEV.8.11	verse
183	b.LEV.8.12	verse
184	b.LEV.8.13	verse
185	b.LEV.8.14	verse
186	b.LEV.8.15	verse
187	b.LEV.8.16	verse
188	b.LEV.8.17	verse
189	b.LEV.8.18	verse
190	b.LEV.8.19	verse
191	b.LEV.8.20	verse
192	b.LEV.8.21	verse
193	b.LEV.8.22	verse
194	b.LEV.8.23	verse
195	b.LEV.8.24	verse
196	b.LEV.8.25	verse
197	b.LEV.8.26	verse
198	b.LEV.8.27	verse
199	b.LEV.8.28	verse
200	b.LEV.8.29	verse
201	b.LEV.8.30	verse
202	b.LEV.8.31	verse
203	b.LEV.8.32	verse
204	b.LEV.8.33	verse
205	b.LEV.8.34	verse
206	b.LEV.8.35	verse
207	b.LEV.8.36	verse
208	b.LEV.9.1	verse
209	b.LEV.9.2	verse
210	b.LEV.9.3	verse
211	b.LEV.9.4	verse
212	b.LEV.9.5	verse
213	b.LEV.9.6	verse
214	b.LEV.9.7	verse
215	b.LEV.9.8	verse
216	b.LEV.9.9	verse
217	b.LEV.9.10	verse
218	b.LEV.9.11	verse
219	b.LEV.9.12	verse
220	b.LEV.9.13	verse
221	b.LEV.9.14	verse
222	b.LEV.9.15	verse
223	b.LEV.9.16	verse
224	b.LEV.9.17	verse
225	b.LEV.9.18	verse
226	b.LEV.9.19	verse
227	b.LEV.9.20	verse
228	b.LEV.9.21	verse
229	b.LEV.9.22	verse
230	b.LEV.9.23	verse
231	b.LEV.9.24	verse
232	b.LEV.10.1	verse
233	b.LEV.10.2	verse
234	b.LEV.10.3	verse
235	b.LEV.10.4	verse
236	b.LEV.10.5	verse
237	b.LEV.10.6	verse
238	b.LEV.10.7	verse
239	b.LEV.10.8	verse
240	b.LEV.10.9	verse
241	b.LEV.10.10	verse
242	b.LEV.10.11	verse
243	b.LEV.10.12	verse
244	b.LEV.10.13	verse
245	b.LEV.10.14	verse
246	b.LEV.10.15	verse
247	b.LEV.10.16	verse
248	b.LEV.10.17	verse
249	b.LEV.10.18	verse
250	b.LEV.10.19	verse
251	b.LEV.10.20	verse
252	b.LEV.11.1	verse
253	b.LEV.11.2	verse
254	b.LEV.11.3	verse
255	b.LEV.11.4	verse
256	b.LEV.11.5	verse
257	b.LEV.11.6	verse
258	b.LEV.11.7	verse
259	b.LEV.11.8	verse
260	b.LEV.11.9	verse
261	b.LEV.11.10	verse
262	b.LEV.11.11	verse
263	b.LEV.11.12	verse
264	b.LEV.11.13	verse
265	b.LEV.11.14	verse
266	b.LEV.11.15	verse
267	b.LEV.11.16	verse
268	b.LEV.11.17	verse
269	b.LEV.11.18	verse
270	b.LEV.11.19	verse
271	b.LEV.11.20	verse
272	b.LEV.11.21	verse
273	b.LEV.11.22	verse
274	b.LEV.11.23	verse
275	b.LEV.11.24	verse
276	b.LEV.11.25	verse
277	b.LEV.11.26	verse
278	b.LEV.11.27	verse
279	b.LEV.11.28	verse
280	b.LEV.11.29	verse
281	b.LEV.11.30	verse
282	b.LEV.11.31	verse
283	b.LEV.11.32	verse
284	b.LEV.11.33	verse
285	b.LEV.11.34	verse
286	b.LEV.11.35	verse
287	b.LEV.11.36	verse
288	b.LEV.11.37	verse
289	b.LEV.11.38	verse
290	b.LEV.11.39	verse
291	b.LEV.11.40	verse
292	b.LEV.11.41	verse
293	b.LEV.11.42	verse
294	b.LEV.11.43	verse
295	b.LEV.11.44	verse
296	b.LEV.11.45	verse
297	b.LEV.11.46	verse
298	b.LEV.11.47	verse
299	b.LEV.12.1	verse
300	b.LEV.12.2	verse
301	b.LEV.12.3	verse
302	b.LEV.12.4	verse
303	b.LEV.12.5	verse
304	b.LEV.12.6	verse
305	b.LEV.12.7	verse
306	b.LEV.12.8	verse
307	b.LEV.13.1	verse
308	b.LEV.13.2	verse
309	b.LEV.13.3	verse
310	b.LEV.13.4	verse
311	b.LEV.13.5	verse
312	b.LEV.13.6	verse
313	b.LEV.13.7	verse
314	b.LEV.13.8	verse
315	b.LEV.13.9	verse
316	b.LEV.13.10	verse
317	b.LEV.13.11	verse
318	b.LEV.13.12	verse
319	b.LEV.13.13	verse
320	b.LEV.13.14	verse
321	b.LEV.13.15	verse
322	b.LEV.13.16	verse
323	b.LEV.13.17	verse
324	b.LEV.13.18	verse
325	b.LEV.13.19	verse
326	b.LEV.13.20	verse
327	b.LEV.13.21	verse
328	b.LEV.13.22	verse
329	b.LEV.13.23	verse
330	b.LEV.13.24	verse
331	b.LEV.13.25	verse
332	b.LEV.13.26	verse
333	b.LEV.13.27	verse
334	b.LEV.13.28	verse
335	b.LEV.13.29	verse
336	b.LEV.13.30	verse
337	b.LEV.13.31	verse
338	b.LEV.13.32	verse
339	b.LEV.13.33	verse
340	b.LEV.13.34	verse
341	b.LEV.13.35	verse
342	b.LEV.13.36	verse
343	b.LEV.13.37	verse
344	b.LEV.13.38	verse
345	b.LEV.13.39	verse
346	b.LEV.13.40	verse
347	b.LEV.13.41	verse
348	b.LEV.13.42	verse
349	b.LEV.13.43	verse
350	b.LEV.13.44	verse
351	b.LEV.13.45	verse
352	b.LEV.13.46	verse
353	b.LEV.13.47	verse
354	b.LEV.13.48	verse
355	b.LEV.13.49	verse
356	b.LEV.13.50	verse
357	b.LEV.13.51	verse
358	b.LEV.13.52	verse
359	b.LEV.13.53	verse
360	b.LEV.13.54	verse
361	b.LEV.13.55	verse
362	b.LEV.13.56	verse
363	b.LEV.13.57	verse
364	b.LEV.13.58	verse
365	b.LEV.13.59	verse
366	b.LEV.14.1	verse
367	b.LEV.14.2	verse
368	b.LEV.14.3	verse
369	b.LEV.14.4	verse
370	b.LEV.14.5	verse
371	b.LEV.14.6	verse
372	b.LEV.14.7	verse
