	id	type
0	b.JOS.1.1	verse
1	b.JOS.1.2	verse
2	b.JOS.1.3	verse
3	b.JOS.1.4	verse
4	b.JOS.1.5	verse
5	b.JOS.1.6	verse
6	b.JOS.1.7	verse
7	b.JOS.1.8	verse
8	b.JOS.1.9	verse
9	b.JOS.1.10	verse
10	b.JOS.1.11	verse
11	b.JOS.1.12	verse
12	b.JOS.1.13	verse
13	b.JOS.1.14	verse
14	b.JOS.1.15	verse
15	b.JOS.1.16	verse
16	b.JOS.1.17	verse
17	b.JOS.1.18	verse
18	b.JOS.2.1	verse
19	b.JOS.2.2	verse
20	b.JOS.2.3	verse
21	b.JOS.2.4	verse
22	b.JOS.2.5	verse
23	b.JOS.2.6	verse
24	b.JOS.2.7	verse
25	b.JOS.2.8	verse
26	b.JOS.2.9	verse
27	b.JOS.2.10	verse
28	b.JOS.2.11	verse
29	b.JOS.2.12	verse
30	b.JOS.2.13	verse
31	b.JOS.2.14	verse
32	b.JOS.2.15	verse
33	b.JOS.2.16	verse
34	b.JOS.2.17	verse
35	b.JOS.2.18	verse
36	b.JOS.2.19	verse
37	b.JOS.2.20	verse
38	b.JOS.2.21	verse
39	b.JOS.2.22	verse
40	b.JOS.2.23	verse
41	b.JOS.2.24	verse
42	b.JOS.3.1	verse
43	b.JOS.3.2	verse
44	b.JOS.3.3	verse
45	b.JOS.3.4	verse
46	b.JOS.3.5	verse
47	b.JOS.3.6	verse
48	b.JOS.3.7	verse
49	b.JOS.3.8	verse
50	b.JOS.3.9	verse
51	b.JOS.3.10	verse
52	b.JOS.3.11	verse
53	b.JOS.3.12	verse
54	b.JOS.3.13	verse
55	b.JOS.3.14	verse
56	b.JOS.3.15	verse
57	b.JOS.3.16	verse
58	b.JOS.3.17	verse
59	b.JOS.4.1	verse
60	b.JOS.4.2	verse
61	b.JOS.4.3	verse
62	b.JOS.4.4	verse
63	b.JOS.4.5	verse
64	b.JOS.4.6	verse
65	b.JOS.4.7	verse
66	b.JOS.4.8	verse
67	b.JOS.4.9	verse
68	b.JOS.4.10	verse
69	b.JOS.4.11	verse
70	b.JOS.4.12	verse
71	b.JOS.4.13	verse
72	b.JOS.4.14	verse
73	b.JOS.4.15	verse
74	b.JOS.4.16	verse
75	b.JOS.4.17	verse
76	b.JOS.4.18	verse
77	b.JOS.4.19	verse
78	b.JOS.4.20	verse
79	b.JOS.4.21	verse
80	b.JOS.4.22	verse
81	b.JOS.4.23	verse
82	b.JOS.4.24	verse
83	b.JOS.5.1	verse
84	b.JOS.5.2	verse
85	b.JOS.5.3	verse
86	b.JOS.5.4	verse
87	b.JOS.5.5	verse
88	b.JOS.5.6	verse
89	b.JOS.5.7	verse
90	b.JOS.5.8	verse
91	b.JOS.5.9	verse
92	b.JOS.5.10	verse
93	b.JOS.5.11	verse
94	b.JOS.5.12	verse
95	b.JOS.5.13	verse
96	b.JOS.5.14	verse
97	b.JOS.5.15	verse
98	b.JOS.6.1	verse
99	b.JOS.6.2	verse
100	b.JOS.6.3	verse
101	b.JOS.6.4	verse
102	b.JOS.6.5	verse
103	b.JOS.6.6	verse
104	b.JOS.6.7	verse
105	b.JOS.6.8	verse
106	b.JOS.6.9	verse
107	b.JOS.6.10	verse
108	b.JOS.6.11	verse
109	b.JOS.6.12	verse
110	b.JOS.6.13	verse
111	b.JOS.6.14	verse
112	b.JOS.6.15	verse
113	b.JOS.6.16	verse
114	b.JOS.6.17	verse
115	b.JOS.6.18	verse
116	b.JOS.6.19	verse
117	b.JOS.6.20	verse
118	b.JOS.6.21	verse
119	b.JOS.6.22	verse
120	b.JOS.6.23	verse
121	b.JOS.6.24	verse
122	b.JOS.6.25	verse
123	b.JOS.6.26	verse
124	b.JOS.6.27	verse
125	b.JOS.7.1	verse
126	b.JOS.7.2	verse
127	b.JOS.7.3	verse
