	id	type
0	b.MAL.1.1	verse
1	b.MAL.1.2	verse
2	b.MAL.1.3	verse
3	b.MAL.1.4	verse
4	b.MAL.1.5	verse
5	b.MAL.1.6	verse
6	b.MAL.1.7	verse
7	b.MAL.1.8	verse
8	b.MAL.1.9	verse
9	b.MAL.1.10	verse
10	b.MAL.1.11	verse
11	b.MAL.1.12	verse
12	b.MAL.1.13	verse
13	b.MAL.1.14	verse
14	b.MAL.2.1	verse
15	b.MAL.2.2	verse
16	b.MAL.2.3	verse
17	b.MAL.2.4	verse
18	b.MAL.2.5	verse
19	b.MAL.2.6	verse
20	b.MAL.2.7	verse
21	b.MAL.2.8	verse
22	b.MAL.2.9	verse
23	b.MAL.2.10	verse
24	b.MAL.2.11	verse
25	b.MAL.2.12	verse
26	b.MAL.2.13	verse
27	b.MAL.2.14	verse
28	b.MAL.2.15	verse
29	b.MAL.2.16	verse
30	b.MAL.2.17	verse
31	b.MAL.3.1	verse
32	b.MAL.3.2	verse
33	b.MAL.3.3	verse
34	b.MAL.3.4	verse
35	b.MAL.3.5	verse
36	b.MAL.3.6	verse
37	b.MAL.3.7	verse
38	b.MAL.3.8	verse
39	b.MAL.3.9	verse
40	b.MAL.3.10	verse
41	b.MAL.3.11	verse
42	b.MAL.3.12	verse
43	b.MAL.3.13	verse
44	b.MAL.3.14	verse
45	b.MAL.3.15	verse
46	b.MAL.3.16	verse
47	b.MAL.3.17	verse
48	b.MAL.3.18	verse
49	b.MAL.4.1	verse
50	b.MAL.4.2	verse
51	b.MAL.4.3	verse
52	b.MAL.4.4	verse
53	b.MAL.4.5	verse
54	b.MAL.4.6	verse
