	id	type
0	b.2TH.1.1	verse
1	b.2TH.1.2	verse
2	b.2TH.1.3	verse
3	b.2TH.1.4	verse
4	b.2TH.1.5	verse
5	b.2TH.1.6	verse
6	b.2TH.1.7	verse
7	b.2TH.1.8	verse
8	b.2TH.1.9	verse
9	b.2TH.1.10	verse
10	b.2TH.1.11	verse
11	b.2TH.1.12	verse
12	b.2TH.2.1	verse
13	b.2TH.2.2	verse
14	b.2TH.2.3	verse
15	b.2TH.2.4	verse
16	b.2TH.2.5	verse
17	b.2TH.2.6	verse
18	b.2TH.2.7	verse
19	b.2TH.2.8	verse
20	b.2TH.2.9	verse
21	b.2TH.2.10	verse
22	b.2TH.2.11	verse
23	b.2TH.2.12	verse
24	b.2TH.2.13	verse
25	b.2TH.2.14	verse
26	b.2TH.2.15	verse
27	b.2TH.2.16	verse
28	b.2TH.2.17	verse
29	b.2TH.3.1	verse
30	b.2TH.3.2	verse
31	b.2TH.3.3	verse
32	b.2TH.3.4	verse
33	b.2TH.3.5	verse
34	b.2TH.3.6	verse
35	b.2TH.3.7	verse
36	b.2TH.3.8	verse
37	b.2TH.3.9	verse
38	b.2TH.3.10	verse
39	b.2TH.3.11	verse
40	b.2TH.3.12	verse
41	b.2TH.3.13	verse
42	b.2TH.3.14	verse
43	b.2TH.3.15	verse
44	b.2TH.3.16	verse
45	b.2TH.3.17	verse
46	b.2TH.3.18	verse
