	Source	Target	Weight	Type
53	#per14	#per574	36	Undirected
4	#per77	#per14	34	Undirected
9	#per77	#per574	33	Undirected
5	#per77	#per575	31	Undirected
49	#per14	#per575	31	Undirected
31	#org70	#per14	30	Undirected
2	#per77	#org70	30	Undirected
32	#org70	#per575	30	Undirected
64	#per575	#per574	30	Undirected
36	#org70	#per574	29	Undirected
68	#per575	#pla30	10	Undirected
39	#org70	#pla30	10	Undirected
57	#per14	#pla30	10	Undirected
13	#per77	#pla30	10	Undirected
81	#per574	#pla30	9	Undirected
1	#per77	#per76	5	Undirected
24	#per76	#per14	5	Undirected
55	#per14	#per576	5	Undirected
11	#per77	#per576	5	Undirected
66	#per575	#per576	5	Undirected
43	#tim19	#per14	4	Undirected
26	#per76	#per574	4	Undirected
28	#per76	#per576	4	Undirected
45	#tim19	#per574	4	Undirected
74	#org0	#per574	4	Undirected
51	#per14	#org0	4	Undirected
25	#per76	#per575	4	Undirected
79	#per574	#per576	4	Undirected
16	#per77	#pla2	4	Undirected
7	#per77	#org0	4	Undirected
60	#per14	#pla2	4	Undirected
37	#org70	#per576	4	Undirected
71	#per575	#pla2	3	Undirected
56	#per14	#org12	3	Undirected
67	#per575	#org12	3	Undirected
38	#org70	#org12	3	Undirected
46	#tim19	#per577	3	Undirected
62	#per575	#org0	3	Undirected
22	#per76	#org70	3	Undirected
89	#per576	#pla2	3	Undirected
30	#per76	#pla2	3	Undirected
12	#per77	#org12	3	Undirected
84	#per574	#pla2	3	Undirected
34	#org70	#org0	3	Undirected
80	#per574	#org12	3	Undirected
54	#per14	#per577	2	Undirected
75	#org0	#pla30	2	Undirected
78	#per574	#per577	2	Undirected
42	#org70	#pla2	2	Undirected
70	#per575	#per1	1	Undirected
82	#per574	#pla41	1	Undirected
72	#pla5	#per574	1	Undirected
83	#per574	#per1	1	Undirected
77	#pla4	#per574	1	Undirected
85	#per577	#per576	1	Undirected
86	#per577	#pla2	1	Undirected
73	#org0	#pla4	1	Undirected
87	#per576	#pla30	1	Undirected
88	#per576	#pla41	1	Undirected
76	#org0	#per1	1	Undirected
90	#pla30	#per1	1	Undirected
65	#per575	#per577	1	Undirected
69	#per575	#pla41	1	Undirected
0	#per77	#wor1	1	Undirected
63	#per575	#pla4	1	Undirected
61	#per575	#pla5	1	Undirected
3	#per77	#tim19	1	Undirected
6	#per77	#pla5	1	Undirected
8	#per77	#pla4	1	Undirected
10	#per77	#per577	1	Undirected
14	#per77	#pla41	1	Undirected
15	#per77	#per1	1	Undirected
17	#wor1	#org70	1	Undirected
18	#wor1	#per14	1	Undirected
19	#wor1	#per575	1	Undirected
20	#wor1	#per574	1	Undirected
21	#wor1	#org12	1	Undirected
23	#per76	#tim19	1	Undirected
27	#per76	#per577	1	Undirected
29	#per76	#pla30	1	Undirected
33	#org70	#pla5	1	Undirected
35	#org70	#pla4	1	Undirected
40	#org70	#pla41	1	Undirected
41	#org70	#per1	1	Undirected
44	#tim19	#per575	1	Undirected
47	#tim19	#per576	1	Undirected
48	#tim19	#pla2	1	Undirected
50	#per14	#pla5	1	Undirected
52	#per14	#pla4	1	Undirected
58	#per14	#pla41	1	Undirected
59	#per14	#per1	1	Undirected
91	#pla30	#pla2	1	Undirected
